OVATION Prime (2013 Version) 
Model_Run Time: 2025-12-20 04:10:00
Observation Time: 2025-12-20 03:56:00
Forecast Time:    2025-12-20 05:04:36
Hemispheric Power:     28.2
Forecast Kp:   3
 Local_time   Lat_mag       je_diff     je_mono     je_wav      je_ions 
 6.2510e+00   6.6001e+01  1.6135e+00  6.5176e-02  4.4609e-02  6.5158e-02 
 6.2510e+00   6.6501e+01  1.7324e+00  7.9085e-02  4.7598e-02  7.5213e-02 
 6.2510e+00   6.7001e+01  1.8071e+00  9.4405e-02  5.0843e-02  8.6294e-02 
 6.2510e+00   6.7501e+01  1.8345e+00  1.1103e-01  5.4437e-02  9.8215e-02 
 6.2510e+00   6.8001e+01  1.8156e+00  1.2885e-01  5.8436e-02  1.1065e-01 
 6.2510e+00   6.8501e+01  1.7548e+00  1.4769e-01  6.2879e-02  1.2311e-01 
 6.2510e+00   6.9001e+01  1.6596e+00  1.6727e-01  6.7779e-02  1.3503e-01 
 6.2510e+00   6.9501e+01  1.5388e+00  1.8713e-01  7.3123e-02  1.4577e-01 
 6.2510e+00   7.0001e+01  1.4018e+00  2.0668e-01  7.8845e-02  1.5471e-01 
 6.2510e+00   7.0501e+01  1.2571e+00  2.2526e-01  8.4807e-02  1.6135e-01 
 6.2510e+00   7.1001e+01  1.1119e+00  2.4224e-01  9.0778e-02  1.6533e-01 
 6.2510e+00   7.1501e+01  9.7178e-01  2.5712e-01  9.6448e-02  1.6642e-01 
 6.2510e+00   7.2001e+01  8.4047e-01  2.6953e-01  1.0145e-01  1.6458e-01 
 6.2510e+00   7.2501e+01  7.2023e-01  2.7915e-01  1.0542e-01  1.5993e-01 
 6.2510e+00   7.3001e+01  6.1217e-01  2.8573e-01  1.0800e-01  1.5268e-01 
 6.2510e+00   7.3501e+01  5.1660e-01  2.8903e-01  1.0895e-01  1.4317e-01 
 6.2510e+00   7.4001e+01  4.3335e-01  2.8888e-01  1.0811e-01  1.3184e-01 
 6.2510e+00   7.4501e+01  3.6191e-01  2.8523e-01  1.0548e-01  1.1917e-01 
 6.2510e+00   7.5001e+01  3.0147e-01  2.7815e-01  1.0119e-01  1.0572e-01 
 6.2510e+00   7.5501e+01  2.5102e-01  2.6783e-01  9.5486e-02  9.2048e-02 
 6.2510e+00   7.6001e+01  2.0936e-01  2.5458e-01  8.8678e-02  7.8686e-02 
 6.2510e+00   7.6501e+01  1.7522e-01  2.3878e-01  8.1099e-02  6.6099e-02 
 6.2510e+00   7.7001e+01  1.4736e-01  2.2090e-01  7.3065e-02  5.4644e-02 
 6.2510e+00   7.7501e+01  1.2464e-01  2.0149e-01  6.4861e-02  4.4557e-02 
 6.2510e+00   7.8001e+01  1.0605e-01  1.8120e-01  5.6736e-02  3.5946e-02 
 6.2510e+00   7.8501e+01  9.0748e-02  1.6070e-01  4.8906e-02  2.8810e-02 
 6.2510e+00   7.9001e+01  7.8079e-02  1.4061e-01  4.1560e-02  2.3061e-02 
 6.2510e+00   7.9501e+01  6.7531e-02  1.2148e-01  3.4861e-02  1.8549e-02 
 6.2510e+00   8.0001e+01  5.8729e-02  1.0369e-01  2.8930e-02  1.5091e-02 
 6.2510e+00   8.0501e+01  5.1389e-02  8.7434e-02  2.3837e-02  1.2495e-02 
 6.2510e+00   8.1001e+01  4.5283e-02  7.2820e-02  1.9583e-02  1.0573e-02 
 6.2510e+00   8.1501e+01  4.0209e-02  5.9867e-02  1.6103e-02  9.1614e-03 
 6.2510e+00   8.2001e+01  3.5972e-02  4.8577e-02  1.3288e-02  8.1237e-03 
 6.2510e+00   8.2501e+01  3.2386e-02  3.8930e-02  1.1015e-02  7.3572e-03 
 6.2510e+00   8.3001e+01  2.9290e-02  3.0870e-02  9.1732e-03  6.7904e-03 
 6.2510e+00   8.3501e+01  2.6560e-02  2.4274e-02  7.6714e-03  6.3775e-03 
 6.2510e+00   8.4001e+01  2.4125e-02  1.8960e-02  6.4408e-03  6.0899e-03 
 6.2510e+00   8.4501e+01  2.1961e-02  1.4712e-02  5.4305e-03  5.9083e-03 
 6.2510e+00   8.5001e+01  2.0075e-02  1.1337e-02  4.6013e-03  5.8144e-03 
 6.2510e+00   8.5501e+01  1.8490e-02  8.6968e-03  3.9195e-03  5.7862e-03 
 6.2510e+00   8.6001e+01  1.7221e-02  6.7082e-03  3.3488e-03  5.7966e-03 
 6.2510e+00   8.6501e+01  1.6270e-02  5.3156e-03  2.8489e-03  5.8150e-03 
 6.2510e+00   8.7001e+01  1.5619e-02  4.4503e-03  2.3831e-03  5.8124e-03 
 6.2510e+00   8.7501e+01  1.5230e-02  4.0005e-03  1.9309e-03  5.7660e-03 
 6.2510e+00   8.8001e+01  1.5054e-02  3.8079e-03  1.4940e-03  5.6634e-03 
 6.2510e+00   8.8501e+01  1.5032e-02  3.6943e-03  1.0918e-03  5.5038e-03 
 6.2510e+00   8.9001e+01  1.5105e-02  3.5104e-03  7.4834e-04  5.2981e-03 
 6.2510e+00   8.9501e+01  1.5219e-02  3.1771e-03  4.7889e-04  5.0660e-03 
 6.5010e+00   5.0001e+01  1.9749e-02  7.1389e-03  1.2466e-03  8.7679e-03 
 6.5010e+00   5.0501e+01  2.0363e-02  5.7273e-03  8.6751e-04  8.7469e-03 
 6.5010e+00   5.1001e+01  2.0853e-02  4.3253e-03  5.5553e-04  8.8097e-03 
 6.5010e+00   5.1501e+01  2.1193e-02  3.1342e-03  3.2492e-04  8.9424e-03 
 6.5010e+00   5.2001e+01  2.1407e-02  2.2582e-03  1.7265e-04  9.1267e-03 
 6.5010e+00   5.2501e+01  2.1552e-02  1.6990e-03  8.3009e-05  9.3481e-03 
 6.5010e+00   5.3001e+01  2.1705e-02  1.3922e-03  3.6021e-05  9.5995e-03 
 6.5010e+00   5.3501e+01  2.1939e-02  1.2562e-03  1.4000e-05  9.8815e-03 
 6.5010e+00   5.4001e+01  2.2321e-02  1.2269e-03  5.1157e-06  1.0200e-02 
 6.5010e+00   5.4501e+01  2.2908e-02  1.2700e-03  2.5628e-06  1.0560e-02 
 6.5010e+00   5.5001e+01  2.3748e-02  1.3800e-03  4.2313e-06  1.0967e-02 
 6.5010e+00   5.5501e+01  2.4896e-02  1.5719e-03  1.2284e-05  1.1422e-02 
 6.5010e+00   5.6001e+01  2.6422e-02  1.8666e-03  3.4582e-05  1.1923e-02 
 6.5010e+00   5.6501e+01  2.8424e-02  2.2709e-03  8.8516e-05  1.2462e-02 
 6.5010e+00   5.7001e+01  3.1045e-02  2.7550e-03  2.0540e-04  1.3033e-02 
 6.5010e+00   5.7501e+01  3.4487e-02  3.2433e-03  4.3456e-04  1.3626e-02 
 6.5010e+00   5.8001e+01  3.9048e-02  3.6316e-03  8.4080e-04  1.4231e-02 
 6.5010e+00   5.8501e+01  4.5138e-02  3.8321e-03  1.4959e-03  1.4838e-02 
 6.5010e+00   5.9001e+01  5.3363e-02  3.8258e-03  2.4623e-03  1.5440e-02 
 6.5010e+00   5.9501e+01  6.4645e-02  3.6880e-03  3.7768e-03  1.6033e-02 
 6.5010e+00   6.0001e+01  8.0418e-02  3.5724e-03  5.4434e-03  1.6626e-02 
 6.5010e+00   6.0501e+01  1.0292e-01  3.6648e-03  7.4397e-03  1.7249e-02 
 6.5010e+00   6.1001e+01  1.3546e-01  4.1364e-03  9.7292e-03  1.7960e-02 
 6.5010e+00   6.1501e+01  1.8259e-01  5.1212e-03  1.2270e-02  1.8859e-02 
 6.5010e+00   6.2001e+01  2.4969e-01  6.7212e-03  1.5012e-02  2.0077e-02 
 6.5010e+00   6.2501e+01  3.4195e-01  9.0293e-03  1.7885e-02  2.1765e-02 
 6.5010e+00   6.3001e+01  4.6273e-01  1.2157e-02  2.0805e-02  2.4060e-02 
 6.5010e+00   6.3501e+01  6.1193e-01  1.6248e-02  2.3687e-02  2.7067e-02 
 6.5010e+00   6.4001e+01  7.8501e-01  2.1471e-02  2.6478e-02  3.0849e-02 
 6.5010e+00   6.4501e+01  9.7321e-01  2.7996e-02  2.9182e-02  3.5447e-02 
 6.5010e+00   6.5001e+01  1.1649e+00  3.5961e-02  3.1869e-02  4.0903e-02 
 6.5010e+00   6.5501e+01  1.3474e+00  4.5455e-02  3.4657e-02  4.7280e-02 
 6.5010e+00   6.6001e+01  1.5085e+00  5.6519e-02  3.7684e-02  5.4658e-02 
 6.5010e+00   6.6501e+01  1.6378e+00  6.9177e-02  4.1076e-02  6.3102e-02 
 6.5010e+00   6.7001e+01  1.7276e+00  8.3458e-02  4.4926e-02  7.2621e-02 
 6.5010e+00   6.7501e+01  1.7734e+00  9.9410e-02  4.9286e-02  8.3119e-02 
 6.5010e+00   6.8001e+01  1.7745e+00  1.1707e-01  5.4181e-02  9.4372e-02 
 6.5010e+00   6.8501e+01  1.7336e+00  1.3638e-01  5.9620e-02  1.0602e-01 
 6.5010e+00   6.9001e+01  1.6564e+00  1.5710e-01  6.5600e-02  1.1757e-01 
 6.5010e+00   6.9501e+01  1.5508e+00  1.7878e-01  7.2102e-02  1.2847e-01 
 6.5010e+00   7.0001e+01  1.4254e+00  2.0073e-01  7.9057e-02  1.3814e-01 
 6.5010e+00   7.0501e+01  1.2887e+00  2.2216e-01  8.6327e-02  1.4605e-01 
 6.5010e+00   7.1001e+01  1.1484e+00  2.4231e-01  9.3681e-02  1.5175e-01 
 6.5010e+00   7.1501e+01  1.0103e+00  2.6049e-01  1.0080e-01  1.5490e-01 
 6.5010e+00   7.2001e+01  8.7887e-01  2.7615e-01  1.0729e-01  1.5532e-01 
 6.5010e+00   7.2501e+01  7.5686e-01  2.8884e-01  1.1272e-01  1.5295e-01 
 6.5010e+00   7.3001e+01  6.4586e-01  2.9818e-01  1.1670e-01  1.4786e-01 
 6.5010e+00   7.3501e+01  5.4663e-01  3.0386e-01  1.1887e-01  1.4029e-01 
 6.5010e+00   7.4001e+01  4.5936e-01  3.0566e-01  1.1900e-01  1.3057e-01 
 6.5010e+00   7.4501e+01  3.8385e-01  3.0344e-01  1.1699e-01  1.1916e-01 
 6.5010e+00   7.5001e+01  3.1954e-01  2.9718e-01  1.1293e-01  1.0659e-01 
 6.5010e+00   7.5501e+01  2.6558e-01  2.8701e-01  1.0704e-01  9.3433e-02 
 6.5010e+00   7.6001e+01  2.2086e-01  2.7324e-01  9.9643e-02  8.0285e-02 
 6.5010e+00   7.6501e+01  1.8415e-01  2.5628e-01  9.1118e-02  6.7672e-02 
 6.5010e+00   7.7001e+01  1.5419e-01  2.3674e-01  8.1866e-02  5.6028e-02 
 6.5010e+00   7.7501e+01  1.2976e-01  2.1533e-01  7.2279e-02  4.5659e-02 
 6.5010e+00   7.8001e+01  1.0980e-01  1.9287e-01  6.2721e-02  3.6737e-02 
 6.5010e+00   7.8501e+01  9.3418e-02  1.7020e-01  5.3513e-02  2.9308e-02 
 6.5010e+00   7.9001e+01  7.9897e-02  1.4810e-01  4.4931e-02  2.3311e-02 
 6.5010e+00   7.9501e+01  6.8687e-02  1.2718e-01  3.7189e-02  1.8611e-02 
 6.5010e+00   8.0001e+01  5.9382e-02  1.0790e-01  3.0434e-02  1.5024e-02 
 6.5010e+00   8.0501e+01  5.1672e-02  9.0490e-02  2.4729e-02  1.2353e-02 
 6.5010e+00   8.1001e+01  4.5309e-02  7.5021e-02  2.0047e-02  1.0399e-02 
 6.5010e+00   8.1501e+01  4.0071e-02  6.1480e-02  1.6284e-02  8.9873e-03 
 6.5010e+00   8.2001e+01  3.5743e-02  4.9805e-02  1.3285e-02  7.9704e-03 
 6.5010e+00   8.2501e+01  3.2119e-02  3.9912e-02  1.0889e-02  7.2352e-03 
 6.5010e+00   8.3001e+01  2.9015e-02  3.1686e-02  8.9626e-03  6.7021e-03 
 6.5010e+00   8.3501e+01  2.6292e-02  2.4959e-02  7.4094e-03  6.3199e-03 
 6.5010e+00   8.4001e+01  2.3867e-02  1.9522e-02  6.1673e-03  6.0580e-03 
 6.5010e+00   8.4501e+01  2.1709e-02  1.5156e-02  5.1954e-03  5.8965e-03 
 6.5010e+00   8.5001e+01  1.9828e-02  1.1677e-02  4.4579e-03  5.8172e-03 
 6.5010e+00   8.5501e+01  1.8244e-02  8.9574e-03  3.9101e-03  5.7978e-03 
 6.5010e+00   8.6001e+01  1.6976e-02  6.9235e-03  3.4892e-03  5.8100e-03 
 6.5010e+00   8.6501e+01  1.6019e-02  5.5224e-03  3.1208e-03  5.8227e-03 
 6.5010e+00   8.7001e+01  1.5354e-02  4.6791e-03  2.7381e-03  5.8076e-03 
 6.5010e+00   8.7501e+01  1.4937e-02  4.2693e-03  2.3066e-03  5.7454e-03 
 6.5010e+00   8.8001e+01  1.4719e-02  4.1173e-03  1.8345e-03  5.6289e-03 
 6.5010e+00   8.8501e+01  1.4644e-02  4.0278e-03  1.3620e-03  5.4632e-03 
 6.5010e+00   8.9001e+01  1.4656e-02  3.8398e-03  9.3833e-04  5.2631e-03 
 6.5010e+00   8.9501e+01  1.4711e-02  3.4732e-03  5.9807e-04  5.0488e-03 
 6.7510e+00   5.0001e+01  2.0566e-02  6.1554e-03  1.4276e-03  9.7299e-03 
 6.7510e+00   5.0501e+01  2.1330e-02  4.9891e-03  1.0179e-03  9.6997e-03 
 6.7510e+00   5.1001e+01  2.1937e-02  3.8323e-03  6.6607e-04  9.7644e-03 
 6.7510e+00   5.1501e+01  2.2349e-02  2.8441e-03  3.9723e-04  9.9054e-03 
 6.7510e+00   5.2001e+01  2.2589e-02  2.1124e-03  2.1488e-04  1.0100e-02 
 6.7510e+00   5.2501e+01  2.2724e-02  1.6428e-03  1.0508e-04  1.0329e-02 
 6.7510e+00   5.3001e+01  2.2836e-02  1.3839e-03  4.6348e-05  1.0586e-02 
 6.7510e+00   5.3501e+01  2.3006e-02  1.2676e-03  1.8326e-05  1.0870e-02 
 6.7510e+00   5.4001e+01  2.3301e-02  1.2392e-03  6.7478e-06  1.1187e-02 
 6.7510e+00   5.4501e+01  2.3774e-02  1.2708e-03  3.1187e-06  1.1542e-02 
 6.7510e+00   5.5001e+01  2.4465e-02  1.3615e-03  4.3619e-06  1.1939e-02 
 6.7510e+00   5.5501e+01  2.5414e-02  1.5301e-03  1.2058e-05  1.2377e-02 
 6.7510e+00   5.6001e+01  2.6670e-02  1.8013e-03  3.3573e-05  1.2852e-02 
 6.7510e+00   5.6501e+01  2.8306e-02  2.1850e-03  8.5191e-05  1.3357e-02 
 6.7510e+00   5.7001e+01  3.0426e-02  2.6527e-03  1.9592e-04  1.3883e-02 
 6.7510e+00   5.7501e+01  3.3183e-02  3.1280e-03  4.1044e-04  1.4420e-02 
 6.7510e+00   5.8001e+01  3.6809e-02  3.5036e-03  7.8601e-04  1.4960e-02 
 6.7510e+00   5.8501e+01  4.1622e-02  3.6884e-03  1.3832e-03  1.5490e-02 
 6.7510e+00   5.9001e+01  4.8098e-02  3.6594e-03  2.2508e-03  1.6002e-02 
 6.7510e+00   5.9501e+01  5.6979e-02  3.4877e-03  3.4107e-03  1.6488e-02 
 6.7510e+00   6.0001e+01  6.9473e-02  3.3214e-03  4.8533e-03  1.6949e-02 
 6.7510e+00   6.0501e+01  8.7543e-02  3.3377e-03  6.5449e-03  1.7402e-02 
 6.7510e+00   6.1001e+01  1.1424e-01  3.6960e-03  8.4409e-03  1.7893e-02 
 6.7510e+00   6.1501e+01  1.5388e-01  4.5148e-03  1.0496e-02  1.8503e-02 
 6.7510e+00   6.2001e+01  2.1173e-01  5.8774e-03  1.2665e-02  1.9347e-02 
 6.7510e+00   6.2501e+01  2.9307e-01  7.8545e-03  1.4897e-02  2.0554e-02 
 6.7510e+00   6.3001e+01  4.0165e-01  1.0532e-02  1.7141e-02  2.2248e-02 
 6.7510e+00   6.3501e+01  5.3805e-01  1.4022e-02  1.9362e-02  2.4520e-02 
 6.7510e+00   6.4001e+01  6.9874e-01  1.8467e-02  2.1557e-02  2.7426e-02 
 6.7510e+00   6.4501e+01  8.7620e-01  2.4015e-02  2.3773e-02  3.1003e-02 
 6.7510e+00   6.5001e+01  1.0601e+00  3.0808e-02  2.6103e-02  3.5299e-02 
 6.7510e+00   6.5501e+01  1.2390e+00  3.8963e-02  2.8672e-02  4.0387e-02 
 6.7510e+00   6.6001e+01  1.4014e+00  4.8593e-02  3.1619e-02  4.6372e-02 
 6.7510e+00   6.6501e+01  1.5373e+00  5.9821e-02  3.5069e-02  5.3353e-02 
 6.7510e+00   6.7001e+01  1.6386e+00  7.2810e-02  3.9117e-02  6.1390e-02 
 6.7510e+00   6.7501e+01  1.6999e+00  8.7754e-02  4.3822e-02  7.0460e-02 
 6.7510e+00   6.8001e+01  1.7188e+00  1.0483e-01  4.9211e-02  8.0430e-02 
 6.7510e+00   6.8501e+01  1.6966e+00  1.2408e-01  5.5291e-02  9.1038e-02 
 6.7510e+00   6.9001e+01  1.6373e+00  1.4536e-01  6.2056e-02  1.0191e-01 
 6.7510e+00   6.9501e+01  1.5475e+00  1.6821e-01  6.9472e-02  1.1257e-01 
 6.7510e+00   7.0001e+01  1.4351e+00  1.9196e-01  7.7463e-02  1.2251e-01 
 6.7510e+00   7.0501e+01  1.3083e+00  2.1575e-01  8.5880e-02  1.3119e-01 
 6.7510e+00   7.1001e+01  1.1747e+00  2.3869e-01  9.4491e-02  1.3813e-01 
 6.7510e+00   7.1501e+01  1.0406e+00  2.5994e-01  1.0297e-01  1.4292e-01 
 6.7510e+00   7.2001e+01  9.1088e-01  2.7876e-01  1.1093e-01  1.4524e-01 
 6.7510e+00   7.2501e+01  7.8869e-01  2.9453e-01  1.1789e-01  1.4489e-01 
 6.7510e+00   7.3001e+01  6.7608e-01  3.0673e-01  1.2339e-01  1.4183e-01 
 6.7510e+00   7.3501e+01  5.7424e-01  3.1494e-01  1.2698e-01  1.3615e-01 
 6.7510e+00   7.4001e+01  4.8374e-01  3.1883e-01  1.2831e-01  1.2809e-01 
 6.7510e+00   7.4501e+01  4.0471e-01  3.1815e-01  1.2720e-01  1.1802e-01 
 6.7510e+00   7.5001e+01  3.3688e-01  3.1281e-01  1.2362e-01  1.0645e-01 
 6.7510e+00   7.5501e+01  2.7960e-01  3.0286e-01  1.1776e-01  9.3963e-02 
 6.7510e+00   7.6001e+01  2.3191e-01  2.8858e-01  1.0993e-01  8.1172e-02 
 6.7510e+00   7.6501e+01  1.9266e-01  2.7048e-01  1.0055e-01  6.8663e-02 
 6.7510e+00   7.7001e+01  1.6057e-01  2.4929e-01  9.0115e-02  5.6938e-02 
 6.7510e+00   7.7501e+01  1.3443e-01  2.2593e-01  7.9134e-02  4.6380e-02 
 6.7510e+00   7.8001e+01  1.1311e-01  2.0139e-01  6.8107e-02  3.7225e-02 
 6.7510e+00   7.8501e+01  9.5654e-02  1.7670e-01  5.7487e-02  2.9568e-02 
 6.7510e+00   7.9001e+01  8.1298e-02  1.5277e-01  4.7649e-02  2.3379e-02 
 6.7510e+00   7.9501e+01  6.9449e-02  1.3031e-01  3.8871e-02  1.8538e-02 
 6.7510e+00   8.0001e+01  5.9661e-02  1.0980e-01  3.1324e-02  1.4861e-02 
 6.7510e+00   8.0501e+01  5.1597e-02  9.1493e-02  2.5058e-02  1.2144e-02 
 6.7510e+00   8.1001e+01  4.4988e-02  7.5450e-02  2.0012e-02  1.0181e-02 
 6.7510e+00   8.1501e+01  3.9591e-02  6.1606e-02  1.6032e-02  8.7842e-03 
 6.7510e+00   8.2001e+01  3.5176e-02  4.9834e-02  1.2915e-02  7.7976e-03 
 6.7510e+00   8.2501e+01  3.1523e-02  3.9973e-02  1.0462e-02  7.0993e-03 
 6.7510e+00   8.3001e+01  2.8431e-02  3.1833e-02  8.5167e-03  6.6029e-03 
 6.7510e+00   8.3501e+01  2.5746e-02  2.5190e-02  6.9751e-03  6.2531e-03 
 6.7510e+00   8.4001e+01  2.3374e-02  1.9804e-02  5.7806e-03  6.0170e-03 
 6.7510e+00   8.4501e+01  2.1277e-02  1.5449e-02  4.9004e-03  5.8746e-03 
 6.7510e+00   8.5001e+01  1.9455e-02  1.1951e-02  4.3003e-03  5.8079e-03 
 6.7510e+00   8.5501e+01  1.7925e-02  9.2023e-03  3.9231e-03  5.7950e-03 
 6.7510e+00   8.6001e+01  1.6696e-02  7.1460e-03  3.6787e-03  5.8080e-03 
 6.7510e+00   8.6501e+01  1.5763e-02  5.7377e-03  3.4578e-03  5.8166e-03 
 6.7510e+00   8.7001e+01  1.5099e-02  4.9026e-03  3.1637e-03  5.7944e-03 
 6.7510e+00   8.7501e+01  1.4665e-02  4.5095e-03  2.7492e-03  5.7255e-03 
 6.7510e+00   8.8001e+01  1.4417e-02  4.3736e-03  2.2309e-03  5.6072e-03 
 6.7510e+00   8.8501e+01  1.4307e-02  4.2913e-03  1.6737e-03  5.4487e-03 
 6.7510e+00   8.9001e+01  1.4292e-02  4.0974e-03  1.1554e-03  5.2667e-03 
 6.7510e+00   8.9501e+01  1.4332e-02  3.7126e-03  7.3248e-04  5.0806e-03 
 7.0010e+00   5.0001e+01  2.1438e-02  5.2682e-03  1.6925e-03  1.0682e-02 
 7.0010e+00   5.0501e+01  2.2302e-02  4.2925e-03  1.2381e-03  1.0651e-02 
 7.0010e+00   5.1001e+01  2.2980e-02  3.3412e-03  8.2849e-04  1.0720e-02 
 7.0010e+00   5.1501e+01  2.3427e-02  2.5349e-03  5.0408e-04  1.0867e-02 
 7.0010e+00   5.2001e+01  2.3666e-02  1.9425e-03  2.7770e-04  1.1063e-02 
 7.0010e+00   5.2501e+01  2.3768e-02  1.5672e-03  1.3815e-04  1.1290e-02 
 7.0010e+00   5.3001e+01  2.3825e-02  1.3641e-03  6.1941e-05  1.1540e-02 
 7.0010e+00   5.3501e+01  2.3922e-02  1.2734e-03  2.4919e-05  1.1813e-02 
 7.0010e+00   5.4001e+01  2.4126e-02  1.2473e-03  9.2442e-06  1.2116e-02 
 7.0010e+00   5.4501e+01  2.4488e-02  1.2624e-03  3.9494e-06  1.2454e-02 
 7.0010e+00   5.5001e+01  2.5043e-02  1.3220e-03  4.5202e-06  1.2830e-02 
 7.0010e+00   5.5501e+01  2.5822e-02  1.4483e-03  1.1666e-05  1.3241e-02 
 7.0010e+00   5.6001e+01  2.6859e-02  1.6693e-03  3.2077e-05  1.3683e-02 
 7.0010e+00   5.6501e+01  2.8207e-02  1.9983e-03  8.0740e-05  1.4148e-02 
 7.0010e+00   5.7001e+01  2.9941e-02  2.4111e-03  1.8413e-04  1.4628e-02 
 7.0010e+00   5.7501e+01  3.2181e-02  2.8378e-03  3.8211e-04  1.5114e-02 
 7.0010e+00   5.8001e+01  3.5106e-02  3.1793e-03  7.2433e-04  1.5596e-02 
 7.0010e+00   5.8501e+01  3.8972e-02  3.3505e-03  1.2604e-03  1.6064e-02 
 7.0010e+00   5.9001e+01  4.4162e-02  3.3292e-03  2.0259e-03  1.6506e-02 
 7.0010e+00   5.9501e+01  5.1290e-02  3.1784e-03  3.0292e-03  1.6912e-02 
 7.0010e+00   6.0001e+01  6.1383e-02  3.0308e-03  4.2494e-03  1.7277e-02 
 7.0010e+00   6.0501e+01  7.6172e-02  3.0447e-03  5.6460e-03  1.7612e-02 
 7.0010e+00   6.1001e+01  9.8419e-02  3.3608e-03  7.1735e-03  1.7950e-02 
 7.0010e+00   6.1501e+01  1.3211e-01  4.0824e-03  8.7930e-03  1.8359e-02 
 7.0010e+00   6.2001e+01  1.8224e-01  5.2792e-03  1.0473e-02  1.8934e-02 
 7.0010e+00   6.2501e+01  2.5393e-01  7.0065e-03  1.2188e-02  1.9792e-02 
 7.0010e+00   6.3001e+01  3.5106e-01  9.3277e-03  1.3917e-02  2.1037e-02 
 7.0010e+00   6.3501e+01  4.7470e-01  1.2324e-02  1.5655e-02  2.2748e-02 
 7.0010e+00   6.4001e+01  6.2222e-01  1.6096e-02  1.7422e-02  2.4971e-02 
 7.0010e+00   6.4501e+01  7.8737e-01  2.0762e-02  1.9273e-02  2.7737e-02 
 7.0010e+00   6.5001e+01  9.6122e-01  2.6445e-02  2.1295e-02  3.1091e-02 
 7.0010e+00   6.5501e+01  1.1335e+00  3.3286e-02  2.3602e-02  3.5110e-02 
 7.0010e+00   6.6001e+01  1.2939e+00  4.1456e-02  2.6326e-02  3.9907e-02 
 7.0010e+00   6.6501e+01  1.4328e+00  5.1175e-02  2.9602e-02  4.5603e-02 
 7.0010e+00   6.7001e+01  1.5420e+00  6.2720e-02  3.3549e-02  5.2293e-02 
 7.0010e+00   6.7501e+01  1.6155e+00  7.6406e-02  3.8260e-02  6.0008e-02 
 7.0010e+00   6.8001e+01  1.6499e+00  9.2512e-02  4.3793e-02  6.8691e-02 
 7.0010e+00   6.8501e+01  1.6447e+00  1.1119e-01  5.0176e-02  7.8173e-02 
 7.0010e+00   6.9001e+01  1.6027e+00  1.3236e-01  5.7407e-02  8.8179e-02 
 7.0010e+00   6.9501e+01  1.5290e+00  1.5565e-01  6.5445e-02  9.8333e-02 
 7.0010e+00   7.0001e+01  1.4307e+00  1.8043e-01  7.4198e-02  1.0819e-01 
 7.0010e+00   7.0501e+01  1.3154e+00  2.0585e-01  8.3509e-02  1.1725e-01 
 7.0010e+00   7.1001e+01  1.1905e+00  2.3096e-01  9.3148e-02  1.2503e-01 
 7.0010e+00   7.1501e+01  1.0624e+00  2.5482e-01  1.0281e-01  1.3105e-01 
 7.0010e+00   7.2001e+01  9.3625e-01  2.7650e-01  1.1209e-01  1.3491e-01 
 7.0010e+00   7.2501e+01  8.1553e-01  2.9521e-01  1.2053e-01  1.3631e-01 
 7.0010e+00   7.3001e+01  7.0271e-01  3.1026e-01  1.2758e-01  1.3507e-01 
 7.0010e+00   7.3501e+01  5.9935e-01  3.2107e-01  1.3271e-01  1.3117e-01 
 7.0010e+00   7.4001e+01  5.0642e-01  3.2717e-01  1.3544e-01  1.2472e-01 
 7.0010e+00   7.4501e+01  4.2443e-01  3.2818e-01  1.3544e-01  1.1603e-01 
 7.0010e+00   7.5001e+01  3.5341e-01  3.2390e-01  1.3260e-01  1.0555e-01 
 7.0010e+00   7.5501e+01  2.9300e-01  3.1430e-01  1.2701e-01  9.3827e-02 
 7.0010e+00   7.6001e+01  2.4242e-01  2.9966e-01  1.1896e-01  8.1501e-02 
 7.0010e+00   7.6501e+01  2.0065e-01  2.8058e-01  1.0889e-01  6.9196e-02 
 7.0010e+00   7.7001e+01  1.6645e-01  2.5794e-01  9.7396e-02  5.7480e-02 
 7.0010e+00   7.7501e+01  1.3860e-01  2.3285e-01  8.5099e-02  4.6808e-02 
 7.0010e+00   7.8001e+01  1.1593e-01  2.0650e-01  7.2656e-02  3.7482e-02 
 7.0010e+00   7.8501e+01  9.7426e-02  1.8008e-01  6.0666e-02  2.9650e-02 
 7.0010e+00   7.9001e+01  8.2272e-02  1.5463e-01  4.9621e-02  2.3315e-02 
 7.0010e+00   7.9501e+01  6.9821e-02  1.3093e-01  3.9871e-02  1.8369e-02 
 7.0010e+00   8.0001e+01  5.9587e-02  1.0950e-01  3.1605e-02  1.4632e-02 
 7.0010e+00   8.0501e+01  5.1200e-02  9.0605e-02  2.4858e-02  1.1891e-02 
 7.0010e+00   8.1001e+01  4.4363e-02  7.4268e-02  1.9525e-02  9.9311e-03 
 7.0010e+00   8.1501e+01  3.8819e-02  6.0389e-02  1.5399e-02  8.5574e-03 
 7.0010e+00   8.2001e+01  3.4325e-02  4.8775e-02  1.2233e-02  7.6049e-03 
 7.0010e+00   8.2501e+01  3.0650e-02  3.9184e-02  9.7883e-03  6.9452e-03 
 7.0010e+00   8.3001e+01  2.7586e-02  3.1346e-02  7.8865e-03  6.4869e-03 
 7.0010e+00   8.3501e+01  2.4967e-02  2.4972e-02  6.4157e-03  6.1706e-03 
 7.0010e+00   8.4001e+01  2.2688e-02  1.9787e-02  5.3199e-03  5.9614e-03 
