OVATION Prime (2013 Version) 
Model_Run Time: 2025-12-26 16:05:00
Observation Time: 2025-12-26 15:56:00
Forecast Time:    2025-12-26 16:53:12
Hemispheric Power:     28.6
Forecast Kp:   3
 Local_time   Lat_mag       je_diff     je_mono     je_wav      je_ions 
 1.3251e+01   -8.7501e+01  3.5283e-02  7.0594e-03  5.5780e-03  1.6663e-02 
 1.3251e+01   -8.8001e+01  3.2887e-02  5.2386e-03  5.1573e-03  1.5874e-02 
 1.3251e+01   -8.8501e+01  2.9640e-02  3.8057e-03  4.2960e-03  1.4608e-02 
 1.3251e+01   -8.9001e+01  2.5520e-02  2.6920e-03  3.2158e-03  1.2847e-02 
 1.3251e+01   -8.9501e+01  2.0765e-02  1.8408e-03  2.1600e-03  1.0705e-02 
 1.3501e+01   -5.0001e+01  1.9407e-02  1.1223e-02  3.7003e-04  8.2900e-03 
 1.3501e+01   -5.0501e+01  1.4982e-02  7.5087e-03  2.2667e-04  6.1184e-03 
 1.3501e+01   -5.1001e+01  1.1589e-02  4.6673e-03  1.2957e-04  4.4156e-03 
 1.3501e+01   -5.1501e+01  9.4532e-03  2.6786e-03  6.8706e-05  3.2680e-03 
 1.3501e+01   -5.2001e+01  8.5044e-03  1.4122e-03  3.3767e-05  2.6714e-03 
 1.3501e+01   -5.2501e+01  8.4620e-03  6.8161e-04  1.5368e-05  2.5618e-03 
 1.3501e+01   -5.3001e+01  8.9983e-03  3.0082e-04  6.4252e-06  2.8582e-03 
 1.3501e+01   -5.3501e+01  9.8857e-03  1.2229e-04  2.4537e-06  3.4946e-03 
 1.3501e+01   -5.4001e+01  1.1049e-02  4.7418e-05  8.7794e-07  4.4265e-03 
 1.3501e+01   -5.4501e+01  1.2514e-02  2.0451e-05  2.9150e-07  5.6155e-03 
 1.3501e+01   -5.5001e+01  1.4292e-02  1.3952e-05  2.8832e-07  7.0020e-03 
 1.3501e+01   -5.5501e+01  1.6279e-02  1.5750e-05  6.9565e-07  8.4774e-03 
 1.3501e+01   -5.6001e+01  1.8222e-02  2.0977e-05  1.9022e-06  9.8662e-03 
 1.3501e+01   -5.6501e+01  1.9781e-02  2.7092e-05  4.8079e-06  1.0941e-02 
 1.3501e+01   -5.7001e+01  2.0667e-02  3.1839e-05  1.0994e-05  1.1485e-02 
 1.3501e+01   -5.7501e+01  2.0789e-02  3.3890e-05  2.3127e-05  1.1383e-02 
 1.3501e+01   -5.8001e+01  2.0334e-02  3.2744e-05  4.5095e-05  1.0696e-02 
 1.3501e+01   -5.8501e+01  1.9704e-02  2.9034e-05  8.0901e-05  9.6702e-03 
 1.3501e+01   -5.9001e+01  1.9378e-02  2.4321e-05  1.3777e-04  8.6554e-03 
 1.3501e+01   -5.9501e+01  1.9760e-02  2.0412e-05  2.2824e-04  8.0039e-03 
 1.3501e+01   -6.0001e+01  2.1111e-02  1.9289e-05  3.7879e-04  7.9879e-03 
 1.3501e+01   -6.0501e+01  2.3563e-02  2.3141e-05  6.3421e-04  8.7708e-03 
 1.3501e+01   -6.1001e+01  2.7177e-02  3.5736e-05  1.0604e-03  1.0417e-02 
 1.3501e+01   -6.1501e+01  3.1962e-02  6.4722e-05  1.7335e-03  1.2902e-02 
 1.3501e+01   -6.2001e+01  3.7862e-02  1.2400e-04  2.7122e-03  1.6113e-02 
 1.3501e+01   -6.2501e+01  4.4726e-02  2.3532e-04  4.0119e-03  1.9843e-02 
 1.3501e+01   -6.3001e+01  5.2299e-02  4.2792e-04  5.5959e-03  2.3817e-02 
 1.3501e+01   -6.3501e+01  6.0254e-02  7.3368e-04  7.3950e-03  2.7763e-02 
 1.3501e+01   -6.4001e+01  6.8259e-02  1.1786e-03  9.3325e-03  3.1509e-02 
 1.3501e+01   -6.4501e+01  7.6033e-02  1.7705e-03  1.1335e-02  3.5051e-02 
 1.3501e+01   -6.5001e+01  8.3392e-02  2.4972e-03  1.3309e-02  3.8546e-02 
 1.3501e+01   -6.5501e+01  9.0263e-02  3.3314e-03  1.5125e-02  4.2221e-02 
 1.3501e+01   -6.6001e+01  9.6681e-02  4.2577e-03  1.6652e-02  4.6251e-02 
 1.3501e+01   -6.6501e+01  1.0276e-01  5.3153e-03  1.7862e-02  5.0677e-02 
 1.3501e+01   -6.7001e+01  1.0863e-01  6.6342e-03  1.8909e-02  5.5403e-02 
 1.3501e+01   -6.7501e+01  1.1441e-01  8.4645e-03  2.0126e-02  6.0255e-02 
 1.3501e+01   -6.8001e+01  1.2016e-01  1.1161e-02  2.1884e-02  6.5059e-02 
 1.3501e+01   -6.8501e+01  1.2586e-01  1.5134e-02  2.4418e-02  6.9700e-02 
 1.3501e+01   -6.9001e+01  1.3143e-01  2.0765e-02  2.7737e-02  7.4134e-02 
 1.3501e+01   -6.9501e+01  1.3673e-01  2.8328e-02  3.1692e-02  7.8375e-02 
 1.3501e+01   -7.0001e+01  1.4162e-01  3.7941e-02  3.6160e-02  8.2454e-02 
 1.3501e+01   -7.0501e+01  1.4598e-01  4.9584e-02  4.1212e-02  8.6389e-02 
 1.3501e+01   -7.1001e+01  1.4970e-01  6.3161e-02  4.7120e-02  9.0145e-02 
 1.3501e+01   -7.1501e+01  1.5275e-01  7.8553e-02  5.4198e-02  9.3617e-02 
 1.3501e+01   -7.2001e+01  1.5516e-01  9.5587e-02  6.2560e-02  9.6615e-02 
 1.3501e+01   -7.2501e+01  1.5699e-01  1.1393e-01  7.1952e-02  9.8894e-02 
 1.3501e+01   -7.3001e+01  1.5834e-01  1.3292e-01  8.1781e-02  1.0020e-01 
 1.3501e+01   -7.3501e+01  1.5930e-01  1.5151e-01  9.1279e-02  1.0033e-01 
 1.3501e+01   -7.4001e+01  1.6001e-01  1.6828e-01  9.9727e-02  9.9213e-02 
 1.3501e+01   -7.4501e+01  1.6061e-01  1.8167e-01  1.0657e-01  9.6919e-02 
 1.3501e+01   -7.5001e+01  1.6121e-01  1.9022e-01  1.1141e-01  9.3624e-02 
 1.3501e+01   -7.5501e+01  1.6177e-01  1.9294e-01  1.1390e-01  8.9545e-02 
 1.3501e+01   -7.6001e+01  1.6204e-01  1.8940e-01  1.1373e-01  8.4872e-02 
 1.3501e+01   -7.6501e+01  1.6156e-01  1.7989e-01  1.1060e-01  7.9714e-02 
 1.3501e+01   -7.7001e+01  1.5975e-01  1.6530e-01  1.0437e-01  7.4109e-02 
 1.3501e+01   -7.7501e+01  1.5611e-01  1.4697e-01  9.5204e-02  6.8076e-02 
 1.3501e+01   -7.8001e+01  1.5033e-01  1.2651e-01  8.3658e-02  6.1687e-02 
 1.3501e+01   -7.8501e+01  1.4245e-01  1.0570e-01  7.0680e-02  5.5126e-02 
 1.3501e+01   -7.9001e+01  1.3284e-01  8.6286e-02  5.7450e-02  4.8680e-02 
 1.3501e+01   -7.9501e+01  1.2212e-01  6.9761e-02  4.5116e-02  4.2671e-02 
 1.3501e+01   -8.0001e+01  1.1096e-01  5.7093e-02  3.4514e-02  3.7372e-02 
 1.3501e+01   -8.0501e+01  9.9996e-02  4.8519e-02  2.6016e-02  3.2935e-02 
 1.3501e+01   -8.1001e+01  8.9653e-02  4.3533e-02  1.9542e-02  2.9375e-02 
 1.3501e+01   -8.1501e+01  8.0193e-02  4.1091e-02  1.4727e-02  2.6595e-02 
 1.3501e+01   -8.2001e+01  7.1753e-02  3.9939e-02  1.1125e-02  2.4442e-02 
 1.3501e+01   -8.2501e+01  6.4400e-02  3.8953e-02  8.3740e-03  2.2753e-02 
 1.3501e+01   -8.3001e+01  5.8157e-02  3.7354e-02  6.2553e-03  2.1391e-02 
 1.3501e+01   -8.3501e+01  5.2995e-02  3.4797e-02  4.6775e-03  2.0264e-02 
 1.3501e+01   -8.4001e+01  4.8827e-02  3.1315e-02  3.6216e-03  1.9322e-02 
 1.3501e+01   -8.4501e+01  4.5521e-02  2.7203e-02  3.0873e-03  1.8553e-02 
 1.3501e+01   -8.5001e+01  4.2927e-02  2.2860e-02  3.0492e-03  1.7956e-02 
 1.3501e+01   -8.5501e+01  4.0895e-02  1.8662e-02  3.4257e-03  1.7530e-02 
 1.3501e+01   -8.6001e+01  3.9269e-02  1.4869e-02  4.0595e-03  1.7247e-02 
 1.3501e+01   -8.6501e+01  3.7869e-02  1.1610e-02  4.7232e-03  1.7043e-02 
 1.3501e+01   -8.7001e+01  3.6460e-02  8.9032e-03  5.1648e-03  1.6810e-02 
 1.3501e+01   -8.7501e+01  3.4746e-02  6.7016e-03  5.1903e-03  1.6395e-02 
 1.3501e+01   -8.8001e+01  3.2421e-02  4.9380e-03  4.7400e-03  1.5635e-02 
 1.3501e+01   -8.8501e+01  2.9260e-02  3.5466e-03  3.9106e-03  1.4401e-02 
 1.3501e+01   -8.9001e+01  2.5229e-02  2.4705e-03  2.9054e-03  1.2664e-02 
 1.3501e+01   -8.9501e+01  2.0551e-02  1.6593e-03  1.9399e-03  1.0529e-02 
 1.3751e+01   -5.0001e+01  1.9281e-02  1.2472e-02  5.1117e-04  8.0125e-03 
 1.3751e+01   -5.0501e+01  1.4464e-02  8.3269e-03  3.2627e-04  5.7777e-03 
 1.3751e+01   -5.1001e+01  1.0572e-02  5.1610e-03  1.9456e-04  4.0023e-03 
 1.3751e+01   -5.1501e+01  7.8701e-03  2.9521e-03  1.0773e-04  2.7676e-03 
 1.3751e+01   -5.2001e+01  6.3420e-03  1.5507e-03  5.5227e-05  2.0622e-03 
 1.3751e+01   -5.2501e+01  5.7632e-03  7.4536e-04  2.6135e-05  1.8142e-03 
 1.3751e+01   -5.3001e+01  5.8441e-03  3.2704e-04  1.1329e-05  1.9354e-03 
 1.3751e+01   -5.3501e+01  6.3599e-03  1.3123e-04  4.4843e-06  2.3541e-03 
 1.3751e+01   -5.4001e+01  7.2035e-03  4.8858e-05  1.6496e-06  3.0245e-03 
 1.3751e+01   -5.4501e+01  8.3524e-03  1.8360e-05  6.0562e-07  3.9144e-03 
 1.3751e+01   -5.5001e+01  9.7856e-03  9.1043e-06  6.3563e-07  4.9812e-03 
 1.3751e+01   -5.5501e+01  1.1405e-02  8.0267e-06  1.5574e-06  6.1463e-03 
 1.3751e+01   -5.6001e+01  1.3008e-02  9.8297e-06  4.2444e-06  7.2775e-03 
 1.3751e+01   -5.6501e+01  1.4327e-02  1.2534e-05  1.0677e-05  8.1994e-03 
 1.3751e+01   -5.7001e+01  1.5139e-02  1.4738e-05  2.4285e-05  8.7410e-03 
 1.3751e+01   -5.7501e+01  1.5382e-02  1.5951e-05  5.0396e-05  8.8108e-03 
 1.3751e+01   -5.8001e+01  1.5211e-02  1.6050e-05  9.5786e-05  8.4564e-03 
 1.3751e+01   -5.8501e+01  1.4960e-02  1.5433e-05  1.6650e-04  7.8686e-03 
 1.3751e+01   -5.9001e+01  1.5018e-02  1.4990e-05  2.6973e-04  7.3293e-03 
 1.3751e+01   -5.9501e+01  1.5714e-02  1.5848e-05  4.1523e-04  7.1314e-03 
 1.3751e+01   -6.0001e+01  1.7271e-02  1.9921e-05  6.2559e-04  7.5192e-03 
 1.3751e+01   -6.0501e+01  1.9814e-02  3.0141e-05  9.4418e-04  8.6638e-03 
 1.3751e+01   -6.1001e+01  2.3423e-02  5.2282e-05  1.4410e-03  1.0662e-02 
 1.3751e+01   -6.1501e+01  2.8138e-02  9.7550e-05  2.2036e-03  1.3531e-02 
 1.3751e+01   -6.2001e+01  3.3931e-02  1.8523e-04  3.3043e-03  1.7192e-02 
 1.3751e+01   -6.2501e+01  4.0665e-02  3.4430e-04  4.7667e-03  2.1454e-02 
 1.3751e+01   -6.3001e+01  4.8083e-02  6.1275e-04  6.5477e-03  2.6034e-02 
 1.3751e+01   -6.3501e+01  5.5846e-02  1.0309e-03  8.5538e-03  3.0629e-02 
 1.3751e+01   -6.4001e+01  6.3605e-02  1.6297e-03  1.0672e-02  3.5022e-02 
 1.3751e+01   -6.4501e+01  7.1070e-02  2.4159e-03  1.2791e-02  3.9159e-02 
 1.3751e+01   -6.5001e+01  7.8061e-02  3.3696e-03  1.4793e-02  4.3155e-02 
 1.3751e+01   -6.5501e+01  8.4517e-02  4.4537e-03  1.6546e-02  4.7212e-02 
 1.3751e+01   -6.6001e+01  9.0484e-02  5.6511e-03  1.7947e-02  5.1505e-02 
 1.3751e+01   -6.6501e+01  9.6080e-02  7.0194e-03  1.9014e-02  5.6090e-02 
 1.3751e+01   -6.7001e+01  1.0145e-01  8.7382e-03  1.9962e-02  6.0903e-02 
 1.3751e+01   -6.7501e+01  1.0671e-01  1.1141e-02  2.1179e-02  6.5803e-02 
 1.3751e+01   -6.8001e+01  1.1196e-01  1.4690e-02  2.3073e-02  7.0653e-02 
 1.3751e+01   -6.8501e+01  1.1721e-01  1.9908e-02  2.5899e-02  7.5360e-02 
 1.3751e+01   -6.9001e+01  1.2244e-01  2.7265e-02  2.9657e-02  7.9886e-02 
 1.3751e+01   -6.9501e+01  1.2757e-01  3.7068e-02  3.4175e-02  8.4224e-02 
 1.3751e+01   -7.0001e+01  1.3249e-01  4.9395e-02  3.9291e-02  8.8363e-02 
 1.3751e+01   -7.0501e+01  1.3706e-01  6.4121e-02  4.5017e-02  9.2263e-02 
 1.3751e+01   -7.1001e+01  1.4117e-01  8.1009e-02  5.1563e-02  9.5835e-02 
 1.3751e+01   -7.1501e+01  1.4474e-01  9.9805e-02  5.9180e-02  9.8937e-02 
 1.3751e+01   -7.2001e+01  1.4778e-01  1.2024e-01  6.7941e-02  1.0138e-01 
 1.3751e+01   -7.2501e+01  1.5033e-01  1.4188e-01  7.7574e-02  1.0296e-01 
 1.3751e+01   -7.3001e+01  1.5248e-01  1.6395e-01  8.7479e-02  1.0347e-01 
 1.3751e+01   -7.3501e+01  1.5431e-01  1.8518e-01  9.6880e-02  1.0281e-01 
 1.3751e+01   -7.4001e+01  1.5591e-01  2.0384e-01  1.0504e-01  1.0092e-01 
 1.3751e+01   -7.4501e+01  1.5735e-01  2.1802e-01  1.1140e-01  9.7880e-02 
 1.3751e+01   -7.5001e+01  1.5861e-01  2.2604e-01  1.1556e-01  9.3851e-02 
 1.3751e+01   -7.5501e+01  1.5956e-01  2.2679e-01  1.1722e-01  8.9022e-02 
 1.3751e+01   -7.6001e+01  1.5991e-01  2.2000e-01  1.1612e-01  8.3575e-02 
 1.3751e+01   -7.6501e+01  1.5922e-01  2.0627e-01  1.1204e-01  7.7650e-02 
 1.3751e+01   -7.7001e+01  1.5701e-01  1.8694e-01  1.0494e-01  7.1340e-02 
 1.3751e+01   -7.7501e+01  1.5289e-01  1.6389e-01  9.5047e-02  6.4732e-02 
 1.3751e+01   -7.8001e+01  1.4670e-01  1.3922e-01  8.3020e-02  5.7956e-02 
 1.3751e+01   -7.8501e+01  1.3855e-01  1.1507e-01  6.9863e-02  5.1218e-02 
 1.3751e+01   -7.9001e+01  1.2885e-01  9.3309e-02  5.6759e-02  4.4789e-02 
 1.3751e+01   -7.9501e+01  1.1820e-01  7.5377e-02  4.4786e-02  3.8947e-02 
 1.3751e+01   -8.0001e+01  1.0725e-01  6.1999e-02  3.4657e-02  3.3905e-02 
 1.3751e+01   -8.0501e+01  9.6566e-02  5.3105e-02  2.6602e-02  2.9765e-02 
 1.3751e+01   -8.1001e+01  8.6522e-02  4.7907e-02  2.0430e-02  2.6513e-02 
 1.3751e+01   -8.1501e+01  7.7354e-02  4.5156e-02  1.5729e-02  2.4048e-02 
 1.3751e+01   -8.2001e+01  6.9194e-02  4.3495e-02  1.2070e-02  2.2226e-02 
 1.3751e+01   -8.2501e+01  6.2119e-02  4.1795e-02  9.1509e-03  2.0890e-02 
 1.3751e+01   -8.3001e+01  5.6166e-02  3.9348e-02  6.8313e-03  1.9898e-02 
 1.3751e+01   -8.3501e+01  5.1304e-02  3.5918e-02  5.0793e-03  1.9132e-02 
 1.3751e+01   -8.4001e+01  4.7432e-02  3.1661e-02  3.9012e-03  1.8512e-02 
 1.3751e+01   -8.4501e+01  4.4391e-02  2.6960e-02  3.2851e-03  1.7992e-02 
 1.3751e+01   -8.5001e+01  4.2009e-02  2.2255e-02  3.1714e-03  1.7561e-02 
 1.3751e+01   -8.5501e+01  4.0124e-02  1.7909e-02  3.4423e-03  1.7219e-02 
 1.3751e+01   -8.6001e+01  3.8587e-02  1.4128e-02  3.9249e-03  1.6960e-02 
 1.3751e+01   -8.6501e+01  3.7235e-02  1.0969e-02  4.4065e-03  1.6749e-02 
 1.3751e+01   -8.7001e+01  3.5859e-02  8.3874e-03  4.6755e-03  1.6503e-02 
 1.3751e+01   -8.7501e+01  3.4187e-02  6.2971e-03  4.5856e-03  1.6093e-02 
 1.3751e+01   -8.8001e+01  3.1927e-02  4.6175e-03  4.1074e-03  1.5364e-02 
 1.3751e+01   -8.8501e+01  2.8854e-02  3.2878e-03  3.3372e-03  1.4187e-02 
 1.3751e+01   -8.9001e+01  2.4926e-02  2.2617e-03  2.4495e-03  1.2525e-02 
 1.3751e+01   -8.9501e+01  2.0352e-02  1.4959e-03  1.6199e-03  1.0469e-02 
 1.4001e+01   -5.0001e+01  1.9468e-02  1.3972e-02  6.9500e-04  7.8695e-03 
 1.4001e+01   -5.0501e+01  1.4399e-02  9.3014e-03  4.6124e-04  5.6064e-03 
 1.4001e+01   -5.1001e+01  1.0179e-02  5.7419e-03  2.8600e-04  3.7913e-03 
 1.4001e+01   -5.1501e+01  7.0996e-03  3.2693e-03  1.6449e-04  2.5020e-03 
 1.4001e+01   -5.2001e+01  5.1807e-03  1.7094e-03  8.7318e-05  1.7216e-03 
 1.4001e+01   -5.2501e+01  4.2340e-03  8.1842e-04  4.2610e-05  1.3716e-03 
 1.4001e+01   -5.3001e+01  3.9921e-03  3.5813e-04  1.8975e-05  1.3570e-03 
 1.4001e+01   -5.3501e+01  4.2279e-03  1.4348e-04  7.6945e-06  1.5996e-03 
 1.4001e+01   -5.4001e+01  4.8072e-03  5.3290e-05  2.8867e-06  2.0502e-03 
 1.4001e+01   -5.4501e+01  5.6727e-03  1.9542e-05  1.1392e-06  2.6796e-03 
 1.4001e+01   -5.5001e+01  6.7840e-03  8.2961e-06  1.2582e-06  3.4587e-03 
 1.4001e+01   -5.5501e+01  8.0587e-03  5.6782e-06  3.1270e-06  4.3361e-03 
 1.4001e+01   -5.6001e+01  9.3469e-03  5.7155e-06  8.4983e-06  5.2235e-03 
 1.4001e+01   -5.6501e+01  1.0460e-02  6.7143e-06  2.1285e-05  6.0013e-03 
 1.4001e+01   -5.7001e+01  1.1244e-02  7.7269e-06  4.8175e-05  6.5525e-03 
 1.4001e+01   -5.7501e+01  1.1667e-02  8.7560e-06  9.9110e-05  6.8152e-03 
 1.4001e+01   -5.8001e+01  1.1860e-02  9.9552e-06  1.8567e-04  6.8260e-03 
 1.4001e+01   -5.8501e+01  1.2082e-02  1.1710e-05  3.1702e-04  6.7241e-03 
 1.4001e+01   -5.9001e+01  1.2629e-02  1.4695e-05  4.9931e-04  6.7186e-03 
 1.4001e+01   -5.9501e+01  1.3746e-02  1.9917e-05  7.3601e-04  7.0373e-03 
 1.4001e+01   -6.0001e+01  1.5600e-02  2.9762e-05  1.0406e-03  7.8863e-03 
 1.4001e+01   -6.0501e+01  1.8295e-02  4.8428e-05  1.4502e-03  9.4319e-03 
 1.4001e+01   -6.1001e+01  2.1914e-02  8.4238e-05  2.0371e-03  1.1790e-02 
 1.4001e+01   -6.1501e+01  2.6519e-02  1.5253e-04  2.9016e-03  1.5010e-02 
 1.4001e+01   -6.2001e+01  3.2109e-02  2.7836e-04  4.1333e-03  1.9047e-02 
 1.4001e+01   -6.2501e+01  3.8571e-02  4.9794e-04  5.7652e-03  2.3741e-02 
 1.4001e+01   -6.3001e+01  4.5664e-02  8.5737e-04  7.7441e-03  2.8829e-02 
 1.4001e+01   -6.3501e+01  5.3057e-02  1.4046e-03  9.9432e-03  3.4012e-02 
 1.4001e+01   -6.4001e+01  6.0410e-02  2.1753e-03  1.2203e-02  3.9046e-02 
 1.4001e+01   -6.4501e+01  6.7444e-02  3.1766e-03  1.4372e-02  4.3831e-02 
 1.4001e+01   -6.5001e+01  7.3995e-02  4.3850e-03  1.6322e-02  4.8417e-02 
 1.4001e+01   -6.5501e+01  8.0013e-02  5.7610e-03  1.7948e-02  5.2946e-02 
 1.4001e+01   -6.6001e+01  8.5552e-02  7.2954e-03  1.9205e-02  5.7559e-02 
 1.4001e+01   -6.6501e+01  9.0728e-02  9.0756e-03  2.0187e-02  6.2316e-02 
 1.4001e+01   -6.7001e+01  9.5682e-02  1.1342e-02  2.1170e-02  6.7187e-02 
 1.4001e+01   -6.7501e+01  1.0055e-01  1.4519e-02  2.2578e-02  7.2090e-02 
 1.4001e+01   -6.8001e+01  1.0544e-01  1.9180e-02  2.4828e-02  7.6940e-02 
 1.4001e+01   -6.8501e+01  1.1043e-01  2.5953e-02  2.8157e-02  8.1675e-02 
 1.4001e+01   -6.9001e+01  1.1552e-01  3.5380e-02  3.2538e-02  8.6254e-02 
 1.4001e+01   -6.9501e+01  1.2069e-01  4.7782e-02  3.7755e-02  9.0638e-02 
 1.4001e+01   -7.0001e+01  1.2583e-01  6.3179e-02  4.3591e-02  9.4759e-02 
 1.4001e+01   -7.0501e+01  1.3081e-01  8.1328e-02  4.9984e-02  9.8512e-02 
 1.4001e+01   -7.1001e+01  1.3545e-01  1.0184e-01  5.7070e-02  1.0176e-01 
 1.4001e+01   -7.1501e+01  1.3964e-01  1.2433e-01  6.5050e-02  1.0434e-01 
 1.4001e+01   -7.2001e+01  1.4335e-01  1.4838e-01  7.3981e-02  1.0609e-01 
 1.4001e+01   -7.2501e+01  1.4659e-01  1.7344e-01  8.3611e-02  1.0686e-01 
 1.4001e+01   -7.3001e+01  1.4946e-01  1.9855e-01  9.3364e-02  1.0653e-01 
 1.4001e+01   -7.3501e+01  1.5203e-01  2.2218e-01  1.0247e-01  1.0505e-01 
 1.4001e+01   -7.4001e+01  1.5434e-01  2.4229e-01  1.1015e-01  1.0242e-01 
 1.4001e+01   -7.4501e+01  1.5636e-01  2.5668e-01  1.1582e-01  9.8705e-02 
 1.4001e+01   -7.5001e+01  1.5798e-01  2.6347e-01  1.1906e-01  9.4033e-02 
 1.4001e+01   -7.5501e+01  1.5896e-01  2.6152e-01  1.1963e-01  8.8562e-02 
 1.4001e+01   -7.6001e+01  1.5897e-01  2.5078e-01  1.1733e-01  8.2456e-02 
 1.4001e+01   -7.6501e+01  1.5762e-01  2.3221e-01  1.1207e-01  7.5867e-02 
 1.4001e+01   -7.7001e+01  1.5456e-01  2.0768e-01  1.0392e-01  6.8933e-02 
 1.4001e+01   -7.7501e+01  1.4955e-01  1.7960e-01  9.3262e-02  6.1803e-02 
 1.4001e+01   -7.8001e+01  1.4257e-01  1.5059e-01  8.0820e-02  5.4661e-02 
 1.4001e+01   -7.8501e+01  1.3385e-01  1.2312e-01  6.7642e-02  4.7741e-02 
 1.4001e+01   -7.9001e+01  1.2385e-01  9.9184e-02  5.4873e-02  4.1307e-02 
 1.4001e+01   -7.9501e+01  1.1316e-01  8.0078e-02  4.3478e-02  3.5595e-02 
 1.4001e+01   -8.0001e+01  1.0238e-01  6.6229e-02  3.4010e-02  3.0766e-02 
 1.4001e+01   -8.0501e+01  9.1993e-02  5.7214e-02  2.6548e-02  2.6878e-02 
 1.4001e+01   -8.1001e+01  8.2339e-02  5.1939e-02  2.0800e-02  2.3893e-02 
 1.4001e+01   -8.1501e+01  7.3610e-02  4.8949e-02  1.6316e-02  2.1711e-02 
 1.4001e+01   -8.2001e+01  6.5915e-02  4.6803e-02  1.2693e-02  2.0195e-02 
 1.4001e+01   -8.2501e+01  5.9317e-02  4.4385e-02  9.6966e-03  1.9195e-02 
 1.4001e+01   -8.3001e+01  5.3834e-02  4.1077e-02  7.2568e-03  1.8558e-02 
 1.4001e+01   -8.3501e+01  4.9417e-02  3.6774e-02  5.3950e-03  1.8140e-02 
 1.4001e+01   -8.4001e+01  4.5942e-02  3.1756e-02  4.1385e-03  1.7825e-02 
 1.4001e+01   -8.4501e+01  4.3231e-02  2.6497e-02  3.4634e-03  1.7539e-02 
 1.4001e+01   -8.5001e+01  4.1100e-02  2.1469e-02  3.2787e-03  1.7257e-02 
 1.4001e+01   -8.5501e+01  3.9386e-02  1.7010e-02  3.4360e-03  1.6983e-02 
 1.4001e+01   -8.6001e+01  3.7950e-02  1.3268e-02  3.7519e-03  1.6731e-02 
 1.4001e+01   -8.6501e+01  3.6651e-02  1.0230e-02  4.0338e-03  1.6494e-02 
 1.4001e+01   -8.7001e+01  3.5305e-02  7.7919e-03  4.1166e-03  1.6217e-02 
 1.4001e+01   -8.7501e+01  3.3667e-02  5.8333e-03  3.9053e-03  1.5797e-02 
 1.4001e+01   -8.8001e+01  3.1462e-02  4.2601e-03  3.4029e-03  1.5096e-02 
 1.4001e+01   -8.8501e+01  2.8475e-02  3.0132e-03  2.7032e-03  1.3993e-02 
 1.4001e+01   -8.9001e+01  2.4658e-02  2.0534e-03  1.9483e-03  1.2446e-02 
 1.4001e+01   -8.9501e+01  2.0210e-02  1.3429e-03  1.2698e-03  1.0533e-02 
 1.4251e+01   -5.0001e+01  1.9889e-02  1.5663e-02  9.1703e-04  7.8365e-03 
 1.4251e+01   -5.0501e+01  1.4714e-02  1.0398e-02  6.2958e-04  5.5809e-03 
 1.4251e+01   -5.1001e+01  1.0342e-02  6.3927e-03  4.0334e-04  3.7625e-03 
 1.4251e+01   -5.1501e+01  7.0792e-03  3.6232e-03  2.3908e-04  2.4572e-03 
 1.4251e+01   -5.2001e+01  4.9645e-03  1.8866e-03  1.3032e-04  1.6451e-03 
 1.4251e+01   -5.2501e+01  3.8303e-03  9.0108e-04  6.5031e-05  1.2437e-03 
 1.4251e+01   -5.3001e+01  3.4213e-03  3.9488e-04  2.9512e-05  1.1530e-03 
 1.4251e+01   -5.3501e+01  3.5069e-03  1.5972e-04  1.2159e-05  1.2906e-03 
 1.4251e+01   -5.4001e+01  3.9354e-03  6.1062e-05  4.6258e-06  1.6045e-03 
 1.4251e+01   -5.4501e+01  4.6272e-03  2.3938e-05  1.9276e-06  2.0666e-03 
 1.4251e+01   -5.5001e+01  5.5318e-03  1.0979e-05  2.2356e-06  2.6569e-03 
 1.4251e+01   -5.5501e+01  6.5826e-03  7.4612e-06  5.6305e-06  3.3448e-03 
 1.4251e+01   -5.6001e+01  7.6743e-03  6.5324e-06  1.5265e-05  4.0780e-03 
 1.4251e+01   -5.6501e+01  8.6815e-03  6.6566e-06  3.8081e-05  4.7850e-03 
 1.4251e+01   -5.7001e+01  9.5080e-03  7.2044e-06  8.5804e-05  5.3966e-03 
 1.4251e+01   -5.7501e+01  1.0149e-02  8.5933e-06  1.7539e-04  5.8798e-03 
 1.4251e+01   -5.8001e+01  1.0716e-02  1.1295e-05  3.2551e-04  6.2648e-03 
 1.4251e+01   -5.8501e+01  1.1409e-02  1.5874e-05  5.4953e-04  6.6493e-03 
 1.4251e+01   -5.9001e+01  1.2445e-02  2.3072e-05  8.5104e-04  7.1809e-03 
 1.4251e+01   -5.9501e+01  1.3994e-02  3.4131e-05  1.2227e-03  8.0288e-03 
 1.4251e+01   -6.0001e+01  1.6161e-02  5.2306e-05  1.6624e-03  9.3605e-03 
 1.4251e+01   -6.0501e+01  1.9018e-02  8.3625e-05  2.1954e-03  1.1328e-02 
 1.4251e+01   -6.1001e+01  2.2634e-02  1.3958e-04  2.8942e-03  1.4051e-02 
 1.4251e+01   -6.1501e+01  2.7080e-02  2.4021e-04  3.8737e-03  1.7599e-02 
 1.4251e+01   -6.2001e+01  3.2378e-02  4.1629e-04  5.2450e-03  2.1954e-02 
 1.4251e+01   -6.2501e+01  3.8444e-02  7.1007e-04  7.0518e-03  2.6995e-02 
