time,F,B,baseline,chi
2024-05-10T15:41:00.000Z,51309.776,51309.776,51345.91788888889,0.0007038902092880056
2024-05-10T15:42:00.000Z,51308.992,51308.992,51345.922775,0.000719254285522006
2024-05-10T15:43:00.000Z,51307.272,51307.272,51345.92698541666,0.0007528345028739059
2024-05-10T15:44:00.000Z,51306.868,51306.868,51345.929524305546,0.000760752111558387
2024-05-10T15:45:00.000Z,51307.984,51307.984,51345.92908055556,0.000739008549169097
2024-05-10T15:46:00.000Z,51308.644,51308.644,51345.92505625,0.0007260762408927275
2024-05-10T15:47:00.000Z,51308.636,51308.636,51345.919400694445,0.0007261219806679029
2024-05-10T15:48:00.000Z,51307.519,51307.519,51345.91602569445,0.0007478107056311466
2024-05-10T15:49:00.000Z,51306.039,51306.039,51345.91941458333,0.0007767007590482011
2024-05-10T15:50:00.000Z,51304.82,51304.82,51345.93080625,0.000800663374963975
2024-05-10T15:51:00.000Z,51305.769,51305.769,51345.95152291666,0.0007825840543382047
2024-05-10T15:52:00.000Z,51306.248,51306.248,51345.98074236112,0.0007738238083422259
2024-05-10T15:53:00.000Z,51307.088,51307.088,51346.01722222222,0.0007581741355659725
2024-05-10T15:54:00.000Z,51307.224,51307.224,51346.060286111104,0.0007563635047109321
2024-05-10T15:55:00.000Z,51307.436,51307.436,51346.10763055556,0.0007531560295438443
2024-05-10T15:56:00.000Z,51307.236,51307.236,51346.15242222223,0.0007579228508149892
2024-05-10T15:57:00.000Z,51306.748,51306.748,51346.19464513888,0.0007682486581820018
2024-05-10T15:58:00.000Z,51307.056,51307.056,51346.2343673611,0.0007630231864872733
2024-05-10T15:59:00.000Z,51307.268,51307.268,51346.27088819444,0.0007596050797802527
2024-05-10T16:00:00.000Z,51307.464,51307.464,51346.30384375,0.0007564292040999108
2024-05-10T16:01:00.000Z,51307.824,51307.824,51346.33287986111,0.0007499830601576281
2024-05-10T16:02:00.000Z,51308.332,51308.332,51346.35883819444,0.0007405946410781137
2024-05-10T16:03:00.000Z,51308.441,51308.441,51346.38078263888,0.0007388988680524374
2024-05-10T16:04:00.000Z,51308.078,51308.078,51346.40040208333,0.0007463503143985651
2024-05-10T16:05:00.000Z,51308.05,51308.05,51346.418082638884,0.0007472397115827987
2024-05-10T16:06:00.000Z,51307.824,51307.824,51346.43231319445,0.0007519181266373169
2024-05-10T16:07:00.000Z,51308.848,51308.848,51346.44399652778,0.0007322025363688703
2024-05-10T16:08:00.000Z,51308.084,51308.084,51346.45400902778,0.0007472767062167866
2024-05-10T16:09:00.000Z,51308.284,51308.284,51346.46310763889,0.0007435586665211005
2024-05-10T16:10:00.000Z,51308.42,51308.42,51346.47315277777,0.000741105482835145
2024-05-10T16:11:00.000Z,51308.26,51308.26,51346.4844375,0.0007444411807107944
2024-05-10T16:12:00.000Z,51307.672,51307.672,51346.49797361111,0.0007561562159714991
2024-05-10T16:13:00.000Z,51307.636,51307.636,51346.5145625,0.0007571801675589509
2024-05-10T16:14:00.000Z,51307.472,51307.472,51346.53357361111,0.0007607441221929326
2024-05-10T16:15:00.000Z,51307.289,51307.289,51346.55057638889,0.0007646390253709426
2024-05-10T16:16:00.000Z,51306.472,51306.472,51346.56281805556,0.0007807887394063031
2024-05-10T16:17:00.000Z,51306.082,51306.082,51346.56987916666,0.0007885215947615538
2024-05-10T16:18:00.000Z,51306.089,51306.089,51346.57541805555,0.0007884930538389065
2024-05-10T16:19:00.000Z,51305.398,51305.398,51346.579931944456,0.0008020384609654237
2024-05-10T16:20:00.000Z,51305.36,51305.36,51346.58280416667,0.0008028344227675164
2024-05-10T16:21:00.000Z,51304.976,51304.976,51346.57996388889,0.0008102577409858627
2024-05-10T16:22:00.000Z,51304.808,51304.808,51346.57385486111,0.0008134107443891365
2024-05-10T16:23:00.000Z,51303.992,51303.992,51346.563921527784,0.000829109453026846
2024-05-10T16:24:00.000Z,51304.776,51304.776,51346.55175486111,0.0008136039019826997
2024-05-10T16:25:00.000Z,51304.584,51304.584,51346.542263194446,0.0008171584949064643
2024-05-10T16:26:00.000Z,51304.604,51304.604,51346.534740972216,0.0008166226052789118
2024-05-10T16:27:00.000Z,51303.736,51303.736,51346.52864513889,0.0008334087282635299
2024-05-10T16:28:00.000Z,51303.613,51303.613,51346.52422847222,0.0008357182714312462
2024-05-10T16:29:00.000Z,51303.5,51303.5,51346.52007569444,0.0008378381948965556
2024-05-10T16:30:00.000Z,51303.105,51303.105,51346.50710069444,0.0008452785426927621
2024-05-10T16:31:00.000Z,51302.648,51302.648,51346.48398958333,0.0008537291393159527
2024-05-10T16:32:00.000Z,51301.632,51301.632,51346.455845138895,0.000872968628527856
2024-05-10T16:33:00.000Z,51300.773,51300.773,51346.42998680555,0.0008891949609210336
2024-05-10T16:34:00.000Z,51299.921,51299.921,51346.40750069444,0.0009053505971924049
2024-05-10T16:35:00.000Z,51299.964,51299.964,51346.389920138885,0.0009041710665753344
2024-05-10T16:36:00.000Z,51299.884,51299.884,51346.37703472223,0.0009054783882958738
2024-05-10T16:37:00.000Z,51300.344,51300.344,51346.365315972216,0.0008962916009539454
2024-05-10T16:38:00.000Z,51300.78,51300.78,51346.354597916674,0.00088759169513709
2024-05-10T16:39:00.000Z,51300.624,51300.624,51346.34758055556,0.0008904933400339643
2024-05-10T16:40:00.000Z,51299.992,51299.992,51346.344381944444,0.0009027396692479014
2024-05-10T16:41:00.000Z,51299.388,51299.388,51346.34624027777,0.0009145390805030362
2024-05-10T16:42:00.000Z,51299.24,51299.24,51346.35395416667,0.0009175715613366842
2024-05-10T16:43:00.000Z,51298.664,51298.664,51346.363720833324,0.0009289795299364721
2024-05-10T16:44:00.000Z,51298.171,51298.171,51346.36519861111,0.0009386097423778056
2024-05-10T16:45:00.000Z,51297.625,51297.625,51346.36611805555,0.0009492612961837352
2024-05-10T16:46:00.000Z,51297.859,51297.859,51346.373426388884,0.0009448462111630555
2024-05-10T16:47:00.000Z,51298.261,51298.261,51346.38759583333,0.0009372927305452139
2024-05-10T16:48:00.000Z,51297.928,51297.928,51346.409465277786,0.0009442036119501353
2024-05-10T16:49:00.000Z,51297.484,51297.484,51346.43924236111,0.0009534301323221714
2024-05-10T16:50:00.000Z,51297.42,51297.42,51346.47549444444,0.000955381921973446
2024-05-10T16:51:00.000Z,51297.104,51297.104,51346.51839791667,0.000962370954418483
2024-05-10T16:52:00.000Z,51297.124,51297.124,51346.566089583335,0.0009629093695783123
2024-05-10T16:53:00.000Z,51296.656,51296.656,51346.6138,0.0009729521832654229
2024-05-10T16:54:00.000Z,51295.532,51295.532,51346.65853194446,0.0009957129325689202
2024-05-10T16:55:00.000Z,51293.02,51293.02,51346.70279236111,0.0010454963890904226
2024-05-10T16:56:00.000Z,51291.628,51291.628,51346.74631180556,0.00107345286244341
2024-05-10T16:57:00.000Z,51292.214,51292.214,51346.79234791667,0.0010629358801394657
2024-05-10T16:58:00.000Z,51293.117,51293.117,51346.84346458333,0.0010463440585280139
2024-05-10T16:59:00.000Z,51294.441,51294.441,51346.89600347222,0.0010215808073125304
2024-05-10T17:00:00.000Z,51295.121,51295.121,51346.94722569444,0.0010093341180857835
2024-05-10T17:01:00.000Z,51294.281,51294.281,51346.997167361114,0.0010266650489665038
2024-05-10T17:02:00.000Z,51292.636,51292.636,51347.04651736111,0.0010596620653285824
2024-05-10T17:03:00.000Z,51292.692,51292.692,51347.096628472216,0.0010595463433086475
2024-05-10T17:04:00.000Z,51291.868,51291.868,51347.14721944445,0.00107657820225531
2024-05-10T17:05:00.000Z,51292.132,51292.132,51347.19748263889,0.001072414568633683
2024-05-10T17:06:00.000Z,51304.552,51304.552,51347.24774027778,0.0008315098112704823
2024-05-10T17:07:00.000Z,51278.88,51278.88,51347.29751527778,0.0013324462744592487
2024-05-10T17:08:00.000Z,51275.512,51275.512,51347.34659513889,0.001398993324918793
2024-05-10T17:09:00.000Z,51284.472,51284.472,51347.39578402777,0.0012254522954276922
2024-05-10T17:10:00.000Z,51294.74,51294.74,51347.44493125,0.0010264372710379198
2024-05-10T17:11:00.000Z,51294.437,51294.437,51347.49280069445,0.0010332695483377303
2024-05-10T17:12:00.000Z,51291.535,51291.535,51347.53823958333,0.0010906703905067363
2024-05-10T17:13:00.000Z,51289.402,51289.402,51347.58316180555,0.001133084718363694
2024-05-10T17:14:00.000Z,51289.71,51289.71,51347.62833680555,0.001127965179338915
2024-05-10T17:15:00.000Z,51292.929,51292.929,51347.673592361105,0.0010661552613992773
2024-05-10T17:16:00.000Z,51278.228,51278.228,51347.71977013889,0.0013533564966461617
2024-05-10T17:17:00.000Z,51282.324,51282.324,51347.76472777778,0.001274461081698799
2024-05-10T17:18:00.000Z,51280.236,51280.236,51347.811299305555,0.0013160307634469996
2024-05-10T17:19:00.000Z,51271.156,51271.156,51347.864625,0.0014939009744652902
2024-05-10T17:20:00.000Z,51265.048,51265.048,51347.92310763889,0.0016139914260048821
2024-05-10T17:21:00.000Z,51254.684,51254.684,51347.98601180555,0.0018170529956929337
2024-05-10T17:22:00.000Z,51243.532,51243.532,51348.05157708333,0.0020355120374222304
2024-05-10T17:23:00.000Z,51239.024,51239.024,51348.11564513889,0.00212455011772606
2024-05-10T17:24:00.000Z,51240.988,51240.988,51348.174497916676,0.002087445151940646
2024-05-10T17:25:00.000Z,51242.785,51242.785,51348.22994791667,0.0020535264413908644
2024-05-10T17:26:00.000Z,51238.558,51238.558,51348.28318125,0.002136881205213693
2024-05-10T17:27:00.000Z,51234.574,51234.574,51348.33642013888,0.002215503521050096
2024-05-10T17:28:00.000Z,51232.222,51232.222,51348.391678472224,0.0022623820274574762
2024-05-10T17:29:00.000Z,51229.585,51229.585,51348.44861180555,0.0023148432916476284
2024-05-10T17:30:00.000Z,51228.824,51228.824,51348.50386736111,0.0023307371850649896
2024-05-10T17:31:00.000Z,51226.424,51226.424,51348.556897916664,0.00237850692005757
2024-05-10T17:32:00.000Z,51224.216,51224.216,51348.60885625,0.002422516578749723
2024-05-10T17:33:00.000Z,51218.792,51218.792,51348.66132777778,0.0025291667673432365
2024-05-10T17:34:00.000Z,51210.9,51210.9,51348.71399166667,0.0026838839954012343
2024-05-10T17:35:00.000Z,51206.504,51206.504,51348.76688055555,0.002770521848878552
2024-05-10T17:36:00.000Z,51203.636,51203.636,51348.81829930555,0.0028273737179170364
2024-05-10T17:37:00.000Z,51202.14,51202.14,51348.86802152778,0.0028574733422801787
2024-05-10T17:38:00.000Z,51196.66,51196.66,51348.91599097222,0.0029651257097420922
2024-05-10T17:39:00.000Z,51197.085,51197.085,51348.96082986111,0.0029577196384623413
2024-05-10T17:40:00.000Z,51198.64,51198.64,51349.002821527785,0.0029282520256605077
2024-05-10T17:41:00.000Z,51208.855,51208.855,51349.04226041667,0.0027300852020901204
2024-05-10T17:42:00.000Z,51218.261,51218.261,51349.08103819445,0.00254766074775791
2024-05-10T17:43:00.000Z,51224.359,51224.359,51349.11965208333,0.0024296551319409865
2024-05-10T17:44:00.000Z,51215.44,51215.44,51349.15719652778,0.0026040777264562994
2024-05-10T17:45:00.000Z,51209.224,51209.224,51349.194908333346,0.0027258637371669506
2024-05-10T17:46:00.000Z,51212.512,51212.512,51349.23484444444,0.0026626072395942064
2024-05-10T17:47:00.000Z,51218.424,51218.424,51349.27680902778,0.002548289229358296
2024-05-10T17:48:00.000Z,51221.064,51221.064,51349.32016041667,0.0024977187627020906
2024-05-10T17:49:00.000Z,51221.696,51221.696,51349.363948611106,0.0024862615384850474
2024-05-10T17:50:00.000Z,51218.74,51218.74,51349.407435416666,0.002544672703010477
2024-05-10T17:51:00.000Z,51214.508,51214.508,51349.45109583333,0.002627936481375062
2024-05-10T17:52:00.000Z,51216.562,51216.562,51349.49611805556,0.0025888105649555042
2024-05-10T17:53:00.000Z,51209.839,51209.839,51349.53822916666,0.002720554731051342
2024-05-10T17:54:00.000Z,51211.109,51211.109,51349.57247638889,0.0026964874235818983
2024-05-10T17:55:00.000Z,51201.921,51201.921,51349.594826388886,0.002875851832680737
2024-05-10T17:56:00.000Z,51197.347,51197.347,51349.609134722225,0.002965205330438717
2024-05-10T17:57:00.000Z,51196.835,51196.835,51349.6128125,0.002975247604258731
2024-05-10T17:58:00.000Z,51201.996,51201.996,51349.59396527778,0.0028743745350272294
2024-05-10T17:59:00.000Z,51206.852,51206.852,51349.572026388894,0.002779381030002559
2024-05-10T18:00:00.000Z,51208.696,51208.696,51349.54586527778,0.0027429622386012133
2024-05-10T18:01:00.000Z,51209.304,51209.304,51349.51330486111,0.002730489460118018
2024-05-10T18:02:00.000Z,51214.316,51214.316,51349.46799513889,0.0026320038048239444
2024-05-10T18:03:00.000Z,51216.56,51216.56,51349.414485416666,0.0025872638811568027
2024-05-10T18:04:00.000Z,51219.248,51219.248,51349.35441875,0.0025337498440388116
2024-05-10T18:05:00.000Z,51218.844,51218.844,51349.28889652778,0.0025403447512318896
2024-05-10T18:06:00.000Z,51219.496,51219.496,51349.21564652778,0.002526224498164321
2024-05-10T18:07:00.000Z,51213.898,51213.898,51349.13947708333,0.002633763261868966
2024-05-10T18:08:00.000Z,51209.953,51209.953,51349.06346875,0.002709114039337002
2024-05-10T18:09:00.000Z,51206.226,51206.226,51348.99304374999,0.0027803280120479025
2024-05-10T18:10:00.000Z,51205.691,51205.691,51348.93054930555,0.0027895332536285724
2024-05-10T18:11:00.000Z,51201.125,51201.125,51348.871329861104,0.0028773043308389966
2024-05-10T18:12:00.000Z,51199.248,51199.248,51348.82609652779,0.0029129798653352783
2024-05-10T18:13:00.000Z,51200.144,51200.144,51348.793075,0.0028948893654206142
2024-05-10T18:14:00.000Z,51190.996,51190.996,51348.764597222216,0.0030724906131578437
2024-05-10T18:15:00.000Z,51188.424,51188.424,51348.73710972222,0.0031220458135058603
2024-05-10T18:16:00.000Z,51183.076,51183.076,51348.71234513888,0.003225715652333452
2024-05-10T18:17:00.000Z,51181.72,51181.72,51348.70109861111,0.0032519050148987713
2024-05-10T18:18:00.000Z,51177.288,51177.288,51348.6915638889,0.0033380317719611833
2024-05-10T18:19:00.000Z,51176.152,51176.152,51348.68002708333,0.003359931102266435
2024-05-10T18:20:00.000Z,51179.089,51179.089,51348.66593819444,0.003302460445584924
2024-05-10T18:21:00.000Z,51185.257,51185.257,51348.64923819444,0.0031820162870595577
2024-05-10T18:22:00.000Z,51190.812,51190.812,51348.6364548611,0.00307358609220017
2024-05-10T18:23:00.000Z,51198.695,51198.695,51348.62769652778,0.002919896855158179
2024-05-10T18:24:00.000Z,51205.433,51205.433,51348.61185208333,0.002788368505380092
2024-05-10T18:25:00.000Z,51213.562,51213.562,51348.58784930555,0.002629592262630798
2024-05-10T18:26:00.000Z,51221.25,51221.25,51348.55443541666,0.0024792214078154734
2024-05-10T18:27:00.000Z,51227.956,51227.956,51348.50883541667,0.0023477378048712767
2024-05-10T18:28:00.000Z,51236.42,51236.42,51348.469355555564,0.0021821362342798415
2024-05-10T18:29:00.000Z,51244.58,51244.58,51348.42474027778,0.0020223549369435424
2024-05-10T18:30:00.000Z,51252.06,51252.06,51348.371148611106,0.0018756417478631828
2024-05-10T18:31:00.000Z,51249.496,51249.496,51348.32587083334,0.0019246950929217262
2024-05-10T18:32:00.000Z,51241.384,51241.384,51348.27096388889,0.002081607849348283
2024-05-10T18:33:00.000Z,51229.356,51229.356,51348.186322222224,0.0023142068052128474
2024-05-10T18:34:00.000Z,51218.108,51218.108,51348.08208888889,0.002531235512631088
2024-05-10T18:35:00.000Z,51205.894,51205.894,51347.97280555556,0.002766979839566096
2024-05-10T18:36:00.000Z,51201.523,51201.523,51347.854430555555,0.002849806134615757
2024-05-10T18:37:00.000Z,51195.128,51195.128,51347.73684722222,0.0029720656954422557
2024-05-10T18:38:00.000Z,51187.898,51187.898,51347.62103055555,0.0031106218233655407
2024-05-10T18:39:00.000Z,51184.027,51184.027,51347.52001388888,0.003184048885801269
2024-05-10T18:40:00.000Z,51182.644,51182.644,51347.420661111115,0.0032090543008699013
2024-05-10T18:41:00.000Z,51184.292,51184.292,51347.3282625,0.0031751654471001305
2024-05-10T18:42:00.000Z,51184.808,51184.808,51347.23102152778,0.003163228440881037
2024-05-10T18:43:00.000Z,51187.476,51187.476,51347.13171319444,0.003109340441569583
2024-05-10T18:44:00.000Z,51185.832,51185.832,51347.03454513889,0.003139471374869343
2024-05-10T18:45:00.000Z,51188.184,51188.184,51346.93264652777,0.003091687046246645
2024-05-10T18:46:00.000Z,51190.844,51190.844,51346.833954166665,0.003037966358469296
2024-05-10T18:47:00.000Z,51195.52,51195.52,51346.73160763889,0.002944912030513665
2024-05-10T18:48:00.000Z,51196.238,51196.238,51346.61527430556,0.002928669660155968
2024-05-10T18:49:00.000Z,51195.117,51195.117,51346.50122986111,0.0029482871517071043
2024-05-10T18:50:00.000Z,51194.125,51194.125,51346.37881597222,0.0029652298659249526
2024-05-10T18:51:00.000Z,51189.949,51189.949,51346.24274652778,0.003043917883131737
2024-05-10T18:52:00.000Z,51190.414,51190.414,51346.09566597222,0.0030320059189115106
2024-05-10T18:53:00.000Z,51189.062,51189.062,51345.941224305556,0.0030553383688153336
2024-05-10T18:54:00.000Z,51187.05,51187.05,51345.77546875,0.0030913053177393074
2024-05-10T18:55:00.000Z,51184.872,51184.872,51345.61145486111,0.0031305393062153655
2024-05-10T18:56:00.000Z,51182.464,51182.464,51345.450653472224,0.003174315375518127
2024-05-10T18:57:00.000Z,51181.472,51181.472,51345.29525833334,0.0031906186829600306
2024-05-10T18:58:00.000Z,51181.604,51181.604,51345.141365972224,0.00318506019501594
2024-05-10T18:59:00.000Z,51187.136,51187.136,51345.030583333326,0.0030751677726058293
2024-05-10T19:00:00.000Z,51183.28,51183.28,51344.97659791667,0.003149219429641956
2024-05-10T19:01:00.000Z,51176.212,51176.212,51344.963409027776,0.003286620494467146
2024-05-10T19:02:00.000Z,51173.264,51173.264,51344.95613125001,0.0033438947890250233
2024-05-10T19:03:00.000Z,51170.21,51170.21,51344.95716180555,0.0034033948310612377
2024-05-10T19:04:00.000Z,51167.558,51167.558,51344.94642569444,0.0034548370977688617
2024-05-10T19:05:00.000Z,51167.574,51167.574,51344.88509513889,0.0034533351240409165
2024-05-10T19:06:00.000Z,51168.05,51168.05,51344.80999513889,0.003442606860471754
2024-05-10T19:07:00.000Z,51167.015,51167.015,51344.71680069445,0.003460955902906949
2024-05-10T19:08:00.000Z,51168.168,51168.168,51344.62322847222,0.0034366836754656147
2024-05-10T19:09:00.000Z,51167.972,51167.972,51344.51362500001,0.0034383736944008352
2024-05-10T19:10:00.000Z,51168.264,51168.264,51344.39188541666,0.0034303237208401912
2024-05-10T19:11:00.000Z,51172.792,51172.792,51344.25649583333,0.003339506841378544
2024-05-10T19:12:00.000Z,51173.948,51173.948,51344.08820694444,0.003313725355462303
2024-05-10T19:13:00.000Z,51174.156,51174.156,51343.90042222222,0.0033060289698745035
2024-05-10T19:14:00.000Z,51173.724,51173.724,51343.68726319445,0.003310304971343291
2024-05-10T19:15:00.000Z,51175.032,51175.032,51343.45874722222,0.0032803934781922383
2024-05-10T19:16:00.000Z,51178.757,51178.757,51343.208841666674,0.003202991113660548
2024-05-10T19:17:00.000Z,51185.082,51185.082,51342.96477499999,0.003075061514111618
2024-05-10T19:18:00.000Z,51186.269,51186.269,51342.73021666666,0.0030473879360601894
2024-05-10T19:19:00.000Z,51186.382,51186.382,51342.53218055556,0.003041341630880783
2024-05-10T19:20:00.000Z,51185.152,51185.152,51342.36982222222,0.003062145802124103
2024-05-10T19:21:00.000Z,51186.527,51186.527,51342.23191388889,0.003032686895069903
2024-05-10T19:22:00.000Z,51191.156,51191.156,51342.11813333334,0.0029403175954153663
2024-05-10T19:23:00.000Z,51195.368,51195.368,51342.01605833334,0.0028562972316225803
2024-05-10T19:24:00.000Z,51191.52,51191.52,51341.9076326389,0.0029291399477197467
2024-05-10T19:25:00.000Z,51190.456,51190.456,51341.780072222224,0.0029473865535896604
2024-05-10T19:26:00.000Z,51192.156,51192.156,51341.64923402778,0.002911734162382417
2024-05-10T19:27:00.000Z,51197.668,51197.668,51341.51649722222,0.0028017968115531633
2024-05-10T19:28:00.000Z,51203.28,51203.28,51341.397983333336,0.002690187426882564
2024-05-10T19:29:00.000Z,51205.936,51205.936,51341.29746666666,0.002636502646910027
2024-05-10T19:30:00.000Z,51210.528,51210.528,51341.21044444445,0.0025453713169824774
2024-05-10T19:31:00.000Z,51213.347,51213.347,51341.140852777775,0.002489112058187914
2024-05-10T19:32:00.000Z,51216.507,51216.507,51341.07503888889,0.002426284194371438
2024-05-10T19:33:00.000Z,51218.019,51218.019,51341.011366666666,0.002395596880401906
2024-05-10T19:34:00.000Z,51222.171,51222.171,51340.956305555555,0.002313655882227883
2024-05-10T19:35:00.000Z,51225.222,51225.222,51340.90718055555,0.0022532749596478217
2024-05-10T19:36:00.000Z,51232.24,51232.24,51340.85603055556,0.002115586668265085
2024-05-10T19:37:00.000Z,51237.344,51237.344,51340.80468194444,0.002015174529993885
2024-05-10T19:38:00.000Z,51245.012,51245.012,51340.755425,0.0018648620225283834
2024-05-10T19:39:00.000Z,51246.164,51246.164,51340.71126041667,0.0018415650678678252
2024-05-10T19:40:00.000Z,51248.788,51248.788,51340.67695069445,0.0017897884514201767
2024-05-10T19:41:00.000Z,51247.368,51247.368,51340.63406319444,0.001816612998578053
2024-05-10T19:42:00.000Z,51248.884,51248.884,51340.594328472216,0.0017863121701604005
2024-05-10T19:43:00.000Z,51252.16,51252.16,51340.55262638889,0.0017216921491307164
2024-05-10T19:44:00.000Z,51255.285,51255.285,51340.50915972222,0.0016599788571843126
2024-05-10T19:45:00.000Z,51259.472,51259.472,51340.462654166666,0.0015775209255947593
2024-05-10T19:46:00.000Z,51262.535,51262.535,51340.4137625,0.0015169095220046885
2024-05-10T19:47:00.000Z,51275.015,51275.015,51340.35681527779,0.0012727183707134703
2024-05-10T19:48:00.000Z,51278.011,51278.011,51340.2952125,0.0012131642843541328
2024-05-10T19:49:00.000Z,51272.992,51272.992,51340.227206944444,0.0013096008841844687
2024-05-10T19:50:00.000Z,51271.136,51271.136,51340.15422361111,0.0013443322221142239
2024-05-10T19:51:00.000Z,51279.58,51279.58,51340.07543750001,0.0011783277874933067
2024-05-10T19:52:00.000Z,51285.424,51285.424,51339.99490347222,0.0010629316106249415
2024-05-10T19:53:00.000Z,51284.236,51284.236,51339.914648611106,0.0010845099566719853
2024-05-10T19:54:00.000Z,51288.26,51288.26,51339.83448611112,0.0010045705567100823
2024-05-10T19:55:00.000Z,51297.344,51297.344,51339.75288611111,0.0008260438301133446
2024-05-10T19:56:00.000Z,51297.592,51297.592,51339.67042638889,0.000819608424429311
2024-05-10T19:57:00.000Z,51296.3,51296.3,51339.5830375,0.0008430734131280797
2024-05-10T19:58:00.000Z,51293.776,51293.776,51339.49096527777,0.0008904444593868619
2024-05-10T19:59:00.000Z,51299.929,51299.929,51339.396223611104,0.0007687512225349519
2024-05-10T20:00:00.000Z,51295.042,51295.042,51339.30336527778,0.0008621341229128402
2024-05-10T20:01:00.000Z,51290.152,51290.152,51339.21508472222,0.0009556648780323975
2024-05-10T20:02:00.000Z,51287.238,51287.238,51339.133990277776,0.001010846624090045
2024-05-10T20:03:00.000Z,51280.375,51280.375,51339.0556125,0.0011430014011732767
2024-05-10T20:04:00.000Z,51277.208,51277.208,51338.978431944444,0.001203187788910315
2024-05-10T20:05:00.000Z,51282.916,51282.916,51338.90200833334,0.0010905182258134957
2024-05-10T20:06:00.000Z,51282.368,51282.368,51338.83042916667,0.0010997996778397995
2024-05-10T20:07:00.000Z,51286.388,51286.388,51338.762471527785,0.0010201740167935065
2024-05-10T20:08:00.000Z,51292.248,51292.248,51338.695137500006,0.000904719868232094
2024-05-10T20:09:00.000Z,51300.292,51300.292,51338.62521875,0.0007466740409713592
2024-05-10T20:10:00.000Z,51300.136,51300.136,51338.55074513889,0.0007482631391290297
2024-05-10T20:11:00.000Z,51303.164,51303.164,51338.47664027777,0.0006878396592326242
2024-05-10T20:12:00.000Z,51308.738,51308.738,51338.41068472223,0.000577982144878923
2024-05-10T20:13:00.000Z,51309.105,51309.105,51338.35137638889,0.0005696789165368274
2024-05-10T20:14:00.000Z,51316.925,51316.925,51338.29470416666,0.000416252707453598
2024-05-10T20:15:00.000Z,51315.363,51315.363,51338.23297916667,0.00044547655498688294
2024-05-10T20:16:00.000Z,51315.5,51315.5,51338.16685972223,0.0004415206289731013
2024-05-10T20:17:00.000Z,51307.769,51307.769,51338.0997875,0.000590804638768259
2024-05-10T20:18:00.000Z,51303.39,51303.39,51338.03305972221,0.0006748030194673146
2024-05-10T20:19:00.000Z,51301.876,51301.876,51337.964868055555,0.000702966472245455
2024-05-10T20:20:00.000Z,51302.004,51302.004,51337.89376597222,0.0006990891783723523
2024-05-10T20:21:00.000Z,51298.852,51298.852,51337.81315625,0.0007589173331442585
2024-05-10T20:22:00.000Z,51297.124,51297.124,51337.71085625,0.0007905856255188906
2024-05-10T20:23:00.000Z,51297.8,51297.8,51337.60018472222,0.0007752638335062428
2024-05-10T20:24:00.000Z,51297.38,51297.38,51337.486195138896,0.0007812263145579565
2024-05-10T20:25:00.000Z,51292.968,51292.968,51337.37376736111,0.0008649793338151157
2024-05-10T20:26:00.000Z,51288.792,51288.792,51337.25837847222,0.0009440780439600851
2024-05-10T20:27:00.000Z,51291.714,51291.714,51337.14059236111,0.0008848679890805727
2024-05-10T20:28:00.000Z,51295.382,51295.382,51337.02213958333,0.0008111132638374116
2024-05-10T20:29:00.000Z,51298.171,51298.171,51336.89868958333,0.0007543831156903447
2024-05-10T20:30:00.000Z,51296.562,51296.562,51336.77101736111,0.0007832400940744048
2024-05-10T20:31:00.000Z,51305.609,51305.609,51336.63550347222,0.0006043735271690456
2024-05-10T20:32:00.000Z,51309.852,51309.852,51336.48924791666,0.0005188755270743658
2024-05-10T20:33:00.000Z,51304.468,51304.468,51336.33438125,0.0006207373711832559
2024-05-10T20:34:00.000Z,51301.344,51301.344,51336.178245138886,0.0006785515854442761
2024-05-10T20:35:00.000Z,51301.048,51301.048,51336.01979722222,0.0006812331255979635
2024-05-10T20:36:00.000Z,51298.412,51298.412,51335.85835486111,0.0007294385651890182
2024-05-10T20:37:00.000Z,51292.744,51292.744,51335.700135416664,0.0008367692522621265
2024-05-10T20:38:00.000Z,51286.32,51286.32,51335.54514166666,0.0009588900153065384
2024-05-10T20:39:00.000Z,51282.556,51282.556,51335.406223611106,0.0010295082380550275
2024-05-10T20:40:00.000Z,51283.39,51283.39,51335.28533194445,0.0010109095840976103
2024-05-10T20:41:00.000Z,51285.832,51285.832,51335.1736125,0.0009611657861031518
2024-05-10T20:42:00.000Z,51288.683,51288.683,51335.061073611105,0.00090343855916728
2024-05-10T20:43:00.000Z,51292.437,51292.437,51334.94256250001,0.0008280044815139173
2024-05-10T20:44:00.000Z,51298.687,51298.687,51334.80615694444,0.0007035997532359569
2024-05-10T20:45:00.000Z,51302.085,51302.085,51334.662495833334,0.000634610110390405
2024-05-10T20:46:00.000Z,51304.675,51304.675,51334.49675416667,0.0005809300967627911
2024-05-10T20:47:00.000Z,51308.628,51308.628,51334.3181736111,0.0005004483262876835
2024-05-10T20:48:00.000Z,51315.908,51315.908,51334.131148611115,0.0003549908842979474
2024-05-10T20:49:00.000Z,51315.932,51315.932,51333.915575694446,0.0003503254231196759
2024-05-10T20:50:00.000Z,51318.416,51318.416,51333.684374305565,0.0002974338291059836
2024-05-10T20:51:00.000Z,51319.176,51319.176,51333.43996527778,0.0002778688762613223
2024-05-10T20:52:00.000Z,51319.164,51319.164,51333.18434513889,0.000273124399309214
2024-05-10T20:53:00.000Z,51320.552,51320.552,51332.93822847223,0.00024129202223139272
