b_total,baseline,chi,chi_capped,timestamp_utc
51117.512,51110.06732359082,0.00014565968700550383,0.00014565968700550383,2025-12-26 19:38:33
51117.47,51110.06732359082,0.00014483793109320247,0.00014483793109320247,2025-12-26 19:38:33
51117.411,51110.06732359082,0.00014368355969260224,0.00014368355969260224,2025-12-26 19:38:33
51117.521,51110.06732359082,0.00014583577755809915,0.00014583577755809915,2025-12-26 19:38:33
51117.689,51110.06732359082,0.00014912280120716218,0.00014912280120716218,2025-12-26 19:38:33
51117.792,51110.06732359082,0.00015113805975398964,0.00015113805975398964,2025-12-26 19:38:33
51117.795,51110.06732359082,0.0001511967566048073,0.0001511967566048073,2025-12-26 19:38:33
51117.731,51110.06732359082,0.00014994455711946352,0.00014994455711946352,2025-12-26 19:38:33
51117.774,51110.06732359082,0.00015078587864865664,0.00015078587864865664,2025-12-26 19:38:33
51117.951,51110.06732359082,0.00015424899285045734,0.00015424899285045734,2025-12-26 19:38:33
51118.103,51110.06732359082,0.0001572229666282556,0.0001572229666282556,2025-12-26 19:38:33
51118.049,51110.06732359082,0.00015616642331239892,0.00015616642331239892,2025-12-26 19:38:33
51118.099,51110.06732359082,0.00015714470416040383,0.00015714470416040383,2025-12-26 19:38:33
51118.226,51110.06732359082,0.00015962953751419963,0.00015962953751419963,2025-12-26 19:38:33
51118.347,51110.06732359082,0.00016199697716621776,0.00016199697716621776,2025-12-26 19:38:33
51118.325,51110.06732359082,0.00016156653359303296,0.00016156653359303296,2025-12-26 19:38:33
51118.165,51110.06732359082,0.0001584360348796735,0.0001584360348796735,2025-12-26 19:38:33
51118.006,51110.06732359082,0.0001553251017832058,0.0001553251017832058,2025-12-26 19:38:33
51118.003,51110.06732359082,0.0001552664049322458,0.0001552664049322458,2025-12-26 19:38:33
51118.012,51110.06732359082,0.00015544249548498347,0.00015544249548498347,2025-12-26 19:38:33
51118.015,51110.06732359082,0.00015550119233580112,0.00015550119233580112,2025-12-26 19:38:33
51118.063,51110.06732359082,0.00015644034194988015,0.00015644034194988015,2025-12-26 19:38:33
51118.032,51110.06732359082,0.0001558338078241,0.0001558338078241,2025-12-26 19:38:33
51118.009,51110.06732359082,0.00015538379863402346,0.00015538379863402346,2025-12-26 19:38:33
51117.922,51110.06732359082,0.0001536815899586031,0.0001536815899586031,2025-12-26 19:38:33
51117.85,51110.06732359082,0.00015227286553755575,0.00015227286553755575,2025-12-26 19:38:33
51117.823,51110.06732359082,0.00015174459387962743,0.00015174459387962743,2025-12-26 19:38:33
51117.841,51110.06732359082,0.00015209677498496043,0.00015209677498496043,2025-12-26 19:38:33
51117.775,51110.06732359082,0.00015080544426569075,0.00015080544426569075,2025-12-26 19:38:33
51117.813,51110.06732359082,0.00015154893771014032,0.00015154893771014032,2025-12-26 19:38:33
51117.663,51110.06732359082,0.00014861409516626794,0.00014861409516626794,2025-12-26 19:38:33
51117.622,51110.06732359082,0.00014781190487100075,0.00014781190487100075,2025-12-26 19:38:33
51117.531,51110.06732359082,0.00014603143372772862,0.00014603143372772862,2025-12-26 19:38:33
51117.574,51110.06732359082,0.0001468727552569217,0.0001468727552569217,2025-12-26 19:38:33
51117.724,51110.06732359082,0.0001498075978007941,0.0001498075978007941,2025-12-26 19:38:33
51117.707,51110.06732359082,0.00014947498231249518,0.00014947498231249518,2025-12-26 19:38:33
51117.54,51110.06732359082,0.00014620752428032394,0.00014620752428032394,2025-12-26 19:38:33
51117.529,51110.06732359082,0.00014599230249380272,0.00014599230249380272,2025-12-26 19:38:33
51117.559,51110.06732359082,0.00014657927100254872,0.00014657927100254872,2025-12-26 19:38:33
51117.49,51110.06732359082,0.00014522924343231904,0.00014522924343231904,2025-12-26 19:38:33
51117.529,51110.06732359082,0.00014599230249380272,0.00014599230249380272,2025-12-26 19:38:33
51117.516,51110.06732359082,0.0001457379494733556,0.0001457379494733556,2025-12-26 19:38:33
51117.344,51110.06732359082,0.00014237266335629845,0.00014237266335629845,2025-12-26 19:38:33
51117.255,51110.06732359082,0.0001406313234469522,0.0001406313234469522,2025-12-26 19:38:33
51116.998,51110.06732359082,0.00013560295988854294,0.00013560295988854294,2025-12-26 19:38:33
51116.743,51110.06732359082,0.00013061372756405955,0.00013061372756405955,2025-12-26 19:38:33
51116.619,51110.06732359082,0.0001281875910610814,0.0001281875910610814,2025-12-26 19:38:33
51116.58,51110.06732359082,0.00012742453199974008,0.00012742453199974008,2025-12-26 19:38:33
51116.447,51110.06732359082,0.00012482230494416662,0.00012482230494416662,2025-12-26 19:38:33
51116.46,51110.06732359082,0.00012507665796461373,0.00012507665796461373,2025-12-26 19:38:33
51116.382,51110.06732359082,0.0001235505398417887,0.0001235505398417887,2025-12-26 19:38:33
51116.443,51110.06732359082,0.00012474404247631482,0.00012474404247631482,2025-12-26 19:38:33
51116.968,51110.06732359082,0.00013501599137979693,0.00013501599137979693,2025-12-26 19:38:33
51117.519,51110.06732359082,0.00014579664632417326,0.00014579664632417326,2025-12-26 19:38:33
51117.721,51110.06732359082,0.00014974890094983406,0.00014974890094983406,2025-12-26 19:38:33
51117.639,51110.06732359082,0.00014814452035929963,0.00014814452035929963,2025-12-26 19:38:33
51117.562,51110.06732359082,0.00014663796785336638,0.00014663796785336638,2025-12-26 19:38:33
51117.598,51110.06732359082,0.00014734233006389005,0.00014734233006389005,2025-12-26 19:38:33
51117.737,51110.06732359082,0.00015006195082124118,0.00015006195082124118,2025-12-26 19:38:33
51117.572,51110.06732359082,0.00014683362402299581,0.00014683362402299581,2025-12-26 19:38:33
51117.403,51110.06732359082,0.00014352703475689868,0.00014352703475689868,2025-12-26 19:38:33
51117.393,51110.06732359082,0.00014333137858726921,0.00014333137858726921,2025-12-26 19:38:33
51117.322,51110.06732359082,0.000141942219783256,0.000141942219783256,2025-12-26 19:38:33
51117.496,51110.06732359082,0.0001453466371340967,0.0001453466371340967,2025-12-26 19:38:33
51117.451,51110.06732359082,0.0001444661843709777,0.0001444661843709777,2025-12-26 19:38:33
51117.146,51110.06732359082,0.00013849867119848942,0.00013849867119848942,2025-12-26 19:38:33
51117.22,51110.06732359082,0.00013994652685346266,0.00013994652685346266,2025-12-26 19:38:33
51117.288,51110.06732359082,0.0001412769888066582,0.0001412769888066582,2025-12-26 19:38:33
51117.394,51110.06732359082,0.00014335094420430335,0.00014335094420430335,2025-12-26 19:38:33
51117.289,51110.06732359082,0.00014129655442355,0.00014129655442355,2025-12-26 19:38:33
51117.131,51110.06732359082,0.0001382051869441164,0.0001382051869441164,2025-12-26 19:38:33
51116.987,51110.06732359082,0.00013538773810202172,0.00013538773810202172,2025-12-26 19:38:33
51116.929,51110.06732359082,0.00013425293231831325,0.00013425293231831325,2025-12-26 19:38:33
51116.745,51110.06732359082,0.00013065285879798545,0.00013065285879798545,2025-12-26 19:38:33
51116.697,51110.06732359082,0.00012971370918390645,0.00012971370918390645,2025-12-26 19:38:33
51116.771,51110.06732359082,0.0001311615648388797,0.0001311615648388797,2025-12-26 19:38:33
51116.695,51110.06732359082,0.00012967457794998055,0.00012967457794998055,2025-12-26 19:38:33
51116.66,51110.06732359082,0.000128989781356491,0.000128989781356491,2025-12-26 19:38:33
51116.712,51110.06732359082,0.00013000719343827944,0.00013000719343827944,2025-12-26 19:38:33
51116.708,51110.06732359082,0.00012992893097042767,0.00012992893097042767,2025-12-26 19:38:33
51116.59,51110.06732359082,0.0001276201881692272,0.0001276201881692272,2025-12-26 19:38:33
51116.513,51110.06732359082,0.0001261136356634363,0.0001261136356634363,2025-12-26 19:38:33
51116.553,51110.06732359082,0.00012689626034181173,0.00012689626034181173,2025-12-26 19:38:33
51116.528,51110.06732359082,0.00012640711991780928,0.00012640711991780928,2025-12-26 19:38:33
51116.492,51110.06732359082,0.0001257027577072856,0.0001257027577072856,2025-12-26 19:38:33
51116.402,51110.06732359082,0.00012394185218104762,0.00012394185218104762,2025-12-26 19:38:33
51116.42,51110.06732359082,0.00012429403328623827,0.00012429403328623827,2025-12-26 19:38:33
51116.415,51110.06732359082,0.00012419620520149471,0.00012419620520149471,2025-12-26 19:38:33
51116.4,51110.06732359082,0.00012390272094712172,0.00012390272094712172,2025-12-26 19:38:33
51116.441,51110.06732359082,0.00012470491124238895,0.00012470491124238895,2025-12-26 19:38:33
51116.291,51110.06732359082,0.00012177006869851658,0.00012177006869851658,2025-12-26 19:38:33
51116.132,51110.06732359082,0.00011865913560204888,0.00011865913560204888,2025-12-26 19:38:33
51115.862,51110.06732359082,0.00011337641902319251,0.00011337641902319251,2025-12-26 19:38:33
51115.852,51110.06732359082,0.00011318076285356306,0.00011318076285356306,2025-12-26 19:38:33
51115.881,51110.06732359082,0.00011374816574541729,0.00011374816574541729,2025-12-26 19:38:33
51115.82,51110.06732359082,0.00011255466311089117,0.00011255466311089117,2025-12-26 19:38:33
51115.794,51110.06732359082,0.00011204595706999695,0.00011204595706999695,2025-12-26 19:38:33
51115.809,51110.06732359082,0.00011233944132436995,0.00011233944132436995,2025-12-26 19:38:33
51115.949,51110.06732359082,0.00011507862769861285,0.00011507862769861285,2025-12-26 19:38:33
51116.047,51110.06732359082,0.00011699605816055442,0.00011699605816055442,2025-12-26 19:38:33
51116.003,51110.06732359082,0.00011613517101432718,0.00011613517101432718,2025-12-26 19:38:33
51115.962,51110.06732359082,0.00011533298071905997,0.00011533298071905997,2025-12-26 19:38:33
51115.868,51110.06732359082,0.00011349381272497019,0.00011349381272497019,2025-12-26 19:38:33
51115.89,51110.06732359082,0.00011392425629801261,0.00011392425629801261,2025-12-26 19:38:33
51115.792,51110.06732359082,0.00011200682583607105,0.00011200682583607105,2025-12-26 19:38:33
51115.765,51110.06732359082,0.00011147855417814271,0.00011147855417814271,2025-12-26 19:38:33
51115.679,51110.06732359082,0.00010979591111961412,0.00010979591111961412,2025-12-26 19:38:33
51115.623,51110.06732359082,0.00010870023656997391,0.00010870023656997391,2025-12-26 19:38:33
51115.776,51110.06732359082,0.00011169377596466393,0.00011169377596466393,2025-12-26 19:38:33
51115.572,51110.06732359082,0.00010770239010507724,0.00010770239010507724,2025-12-26 19:38:33
51115.282,51110.06732359082,0.00010202836118696195,0.00010202836118696195,2025-12-26 19:38:33
51114.955,51110.06732359082,9.563040444143124e-05,9.563040444143124e-05,2025-12-26 19:38:33
51115.022,51110.06732359082,9.694130077759267e-05,9.694130077759267e-05,2025-12-26 19:38:33
51115.061,51110.06732359082,9.770435983907635e-05,9.770435983907635e-05,2025-12-26 19:38:33
51114.994,51110.06732359082,9.639346350277256e-05,9.639346350277256e-05,2025-12-26 19:38:33
51115.067,51110.06732359082,9.782175354085403e-05,9.782175354085403e-05,2025-12-26 19:38:33
51115.146,51110.06732359082,9.936743728057082e-05,9.936743728057082e-05,2025-12-26 19:38:33
51115.172,51110.06732359082,9.987614332146504e-05,9.987614332146504e-05,2025-12-26 19:38:33
51115.064,51110.06732359082,9.776305668989402e-05,9.776305668989402e-05,2025-12-26 19:38:33
51115.007,51110.06732359082,9.664781652321967e-05,9.664781652321967e-05,2025-12-26 19:38:33
51114.923,51110.06732359082,9.500430469875933e-05,9.500430469875933e-05,2025-12-26 19:38:33
51114.869,51110.06732359082,9.394776138290265e-05,9.394776138290265e-05,2025-12-26 19:38:33
51115.008,51110.06732359082,9.66673821402538e-05,9.66673821402538e-05,2025-12-26 19:38:33
51114.854,51110.06732359082,9.365427712852965e-05,9.365427712852965e-05,2025-12-26 19:38:33
51114.595,51110.06732359082,8.858678233619449e-05,8.858678233619449e-05,2025-12-26 19:38:33
51115.031,51110.06732359082,9.711739133033036e-05,9.711739133033036e-05,2025-12-26 19:38:33
51114.652,51110.06732359082,8.970202250286885e-05,8.970202250286885e-05,2025-12-26 19:38:33
51114.636,51110.06732359082,8.938897263146172e-05,8.938897263146172e-05,2025-12-26 19:38:33
51114.499,51110.06732359082,8.670848310817881e-05,8.670848310817881e-05,2025-12-26 19:38:33
51114.659,51110.06732359082,8.983898182153829e-05,8.983898182153829e-05,2025-12-26 19:38:33
51114.736,51110.06732359082,9.134553432732917e-05,9.134553432732917e-05,2025-12-26 19:38:33
51114.903,51110.06732359082,9.461299235950044e-05,9.461299235950044e-05,2025-12-26 19:38:33
51115.098,51110.06732359082,9.84282876664918e-05,9.84282876664918e-05,2025-12-26 19:38:33
51115.212,51110.06732359082,0.00010065876799984049,0.00010065876799984049,2025-12-26 19:38:33
51115.028,51110.06732359082,9.705869447937034e-05,9.705869447937034e-05,2025-12-26 19:38:33
51115.159,51110.06732359082,9.962179030101793e-05,9.962179030101793e-05,2025-12-26 19:38:33
51115.08,51110.06732359082,9.807610656130114e-05,9.807610656130114e-05,2025-12-26 19:38:33
51114.953,51110.06732359082,9.559127320750534e-05,9.559127320750534e-05,2025-12-26 19:38:33
51115.075,51110.06732359082,9.797827847641524e-05,9.797827847641524e-05,2025-12-26 19:38:33
51115.085,51110.06732359082,9.817393464604469e-05,9.817393464604469e-05,2025-12-26 19:38:33
51114.775,51110.06732359082,9.210859338881286e-05,9.210859338881286e-05,2025-12-26 19:38:33
51114.79,51110.06732359082,9.240207764318587e-05,9.240207764318587e-05,2025-12-26 19:38:33
51114.973,51110.06732359082,9.598258554662188e-05,9.598258554662188e-05,2025-12-26 19:38:33
51115.043,51110.06732359082,9.735217873374334e-05,9.735217873374334e-05,2025-12-26 19:38:33
51115.039,51110.06732359082,9.727391626589156e-05,9.727391626589156e-05,2025-12-26 19:38:33
51115.033,51110.06732359082,9.715652256425625e-05,9.715652256425625e-05,2025-12-26 19:38:33
51115.152,51110.06732359082,9.94848309823485e-05,9.94848309823485e-05,2025-12-26 19:38:33
51115.172,51110.06732359082,9.987614332146504e-05,9.987614332146504e-05,2025-12-26 19:38:33
51115.215,51110.06732359082,0.00010071746485065815,0.00010071746485065815,2025-12-26 19:38:33
51115.325,51110.06732359082,0.00010286968271615506,0.00010286968271615506,2025-12-26 19:38:33
51115.28,51110.06732359082,0.00010198922995303605,0.00010198922995303605,2025-12-26 19:38:33
51115.249,51110.06732359082,0.00010138269582739829,0.00010138269582739829,2025-12-26 19:38:33
51115.217,51110.06732359082,0.00010075659608458405,0.00010075659608458405,2025-12-26 19:38:33
51115.165,51110.06732359082,9.97391840027956e-05,9.97391840027956e-05,2025-12-26 19:38:33
51115.092,51110.06732359082,9.831089396471413e-05,9.831089396471413e-05,2025-12-26 19:38:33
51114.902,51110.06732359082,9.459342674260866e-05,9.459342674260866e-05,2025-12-26 19:38:33
51114.73,51110.06732359082,9.122814062569386e-05,9.122814062569386e-05,2025-12-26 19:38:33
51114.629,51110.06732359082,8.925201331279228e-05,8.925201331279228e-05,2025-12-26 19:38:33
51114.352,51110.06732359082,8.383233741512411e-05,8.383233741512411e-05,2025-12-26 19:38:33
51114.274,51110.06732359082,8.230621929229909e-05,8.230621929229909e-05,2025-12-26 19:38:33
51114.428,51110.06732359082,8.531932430402324e-05,8.531932430402324e-05,2025-12-26 19:38:33
51114.271,51110.06732359082,8.224752244148143e-05,8.224752244148143e-05,2025-12-26 19:38:33
51114.343,51110.06732359082,8.365624686252878e-05,8.365624686252878e-05,2025-12-26 19:38:33
51114.531,51110.06732359082,8.733458285085071e-05,8.733458285085071e-05,2025-12-26 19:38:33
51114.929,51110.06732359082,9.512169840039464e-05,9.512169840039464e-05,2025-12-26 19:38:33
51115.005,51110.06732359082,9.660868528929378e-05,9.660868528929378e-05,2025-12-26 19:38:33
51114.85,51110.06732359082,9.357601466067786e-05,9.357601466067786e-05,2025-12-26 19:38:33
51115.085,51110.06732359082,9.817393464604469e-05,9.817393464604469e-05,2025-12-26 19:38:33
51115.154,51110.06732359082,9.952396221627438e-05,9.952396221627438e-05,2025-12-26 19:38:33
51114.931,51110.06732359082,9.516082963432054e-05,9.516082963432054e-05,2025-12-26 19:38:33
51114.887,51110.06732359082,9.429994248823566e-05,9.429994248823566e-05,2025-12-26 19:38:33
51115.006,51110.06732359082,9.662825090632791e-05,9.662825090632791e-05,2025-12-26 19:38:33
51114.968,51110.06732359082,9.588475746187834e-05,9.588475746187834e-05,2025-12-26 19:38:33
51115.053,51110.06732359082,9.75478349033728e-05,9.75478349033728e-05,2025-12-26 19:38:33
51114.959,51110.06732359082,9.5708666909283e-05,9.5708666909283e-05,2025-12-26 19:38:33
51114.916,51110.06732359082,9.486734537994754e-05,9.486734537994754e-05,2025-12-26 19:38:33
51114.826,51110.06732359082,9.310643985370954e-05,9.310643985370954e-05,2025-12-26 19:38:33
51114.867,51110.06732359082,9.390863014897676e-05,9.390863014897676e-05,2025-12-26 19:38:33
51115.021,51110.06732359082,9.69217351607009e-05,9.69217351607009e-05,2025-12-26 19:38:33
51115.136,51110.06732359082,9.917178111094137e-05,9.917178111094137e-05,2025-12-26 19:38:33
51115.139,51110.06732359082,9.923047796190138e-05,9.923047796190138e-05,2025-12-26 19:38:33
51114.952,51110.06732359082,9.557170759047121e-05,9.557170759047121e-05,2025-12-26 19:38:33
51114.783,51110.06732359082,9.226511832451643e-05,9.226511832451643e-05,2025-12-26 19:38:33
51114.625,51110.06732359082,8.91737508449405e-05,8.91737508449405e-05,2025-12-26 19:38:33
51114.549,51110.06732359082,8.768676395604137e-05,8.768676395604137e-05,2025-12-26 19:38:33
51114.267,51110.06732359082,8.216925997362965e-05,8.216925997362965e-05,2025-12-26 19:38:33
51114.001,51110.06732359082,7.69648058624827e-05,7.69648058624827e-05,2025-12-26 19:38:33
51113.976,51110.06732359082,7.647566543862261e-05,7.647566543862261e-05,2025-12-26 19:38:33
51113.955,51110.06732359082,7.606478748247193e-05,7.606478748247193e-05,2025-12-26 19:38:33
51113.578,51110.06732359082,6.868854988893631e-05,6.868854988893631e-05,2025-12-26 19:38:33
51113.244,51110.06732359082,6.215363382459379e-05,6.215363382459379e-05,2025-12-26 19:38:33
51113.159,51110.06732359082,6.0490556383099334e-05,6.0490556383099334e-05,2025-12-26 19:38:33
51113.162,51110.06732359082,6.054925323391699e-05,6.054925323391699e-05,2025-12-26 19:38:33
51113.283,51110.06732359082,6.291669288607747e-05,6.291669288607747e-05,2025-12-26 19:38:33
51113.637,51110.06732359082,6.984292128953653e-05,6.984292128953653e-05,2025-12-26 19:38:33
51113.443,51110.06732359082,6.604719159943693e-05,6.604719159943693e-05,2025-12-26 19:38:33
51113.268,51110.06732359082,6.262320863156211e-05,6.262320863156211e-05,2025-12-26 19:38:33
51113.428,51110.06732359082,6.575370734506394e-05,6.575370734506394e-05,2025-12-26 19:38:33
51113.452,51110.06732359082,6.622328215203227e-05,6.622328215203227e-05,2025-12-26 19:38:33
51113.6,51110.06732359082,6.911899346197874e-05,6.911899346197874e-05,2025-12-26 19:38:33
51113.708,51110.06732359082,7.123208009354976e-05,7.123208009354976e-05,2025-12-26 19:38:33
51113.583,51110.06732359082,6.878637797367985e-05,6.878637797367985e-05,2025-12-26 19:38:33
51113.748,51110.06732359082,7.201470477192522e-05,7.201470477192522e-05,2025-12-26 19:38:33
51113.803,51110.06732359082,7.309081370467368e-05,7.309081370467368e-05,2025-12-26 19:38:33
51113.643,51110.06732359082,6.996031499117186e-05,6.996031499117186e-05,2025-12-26 19:38:33
51113.802,51110.06732359082,7.30712480877819e-05,7.30712480877819e-05,2025-12-26 19:38:33
51113.651,51110.06732359082,7.011683992687541e-05,7.011683992687541e-05,2025-12-26 19:38:33
51113.586,51110.06732359082,6.884507482463986e-05,6.884507482463986e-05,2025-12-26 19:38:33
51113.649,51110.06732359082,7.007770869294953e-05,7.007770869294953e-05,2025-12-26 19:38:33
51113.657,51110.06732359082,7.023423362865309e-05,7.023423362865309e-05,2025-12-26 19:38:33
51113.697,51110.06732359082,7.101685830702854e-05,7.101685830702854e-05,2025-12-26 19:38:33
51113.614,51110.06732359082,6.939291209945998e-05,6.939291209945998e-05,2025-12-26 19:38:33
51113.65,51110.06732359082,7.009727430998365e-05,7.009727430998365e-05,2025-12-26 19:38:33
51113.808,51110.06732359082,7.318864178941722e-05,7.318864178941722e-05,2025-12-26 19:38:33
51113.728,51110.06732359082,7.162339243280868e-05,7.162339243280868e-05,2025-12-26 19:38:33
51113.859,51110.06732359082,7.41864882543139e-05,7.41864882543139e-05,2025-12-26 19:38:33
51114.16,51110.06732359082,8.007573895909275e-05,8.007573895909275e-05,2025-12-26 19:38:33
51114.281,51110.06732359082,8.244317861111088e-05,8.244317861111088e-05,2025-12-26 19:38:33
51114.146,51110.06732359082,7.980182032161152e-05,7.980182032161152e-05,2025-12-26 19:38:33
51114.272,51110.06732359082,8.226708805837319e-05,8.226708805837319e-05,2025-12-26 19:38:33
51114.227,51110.06732359082,8.13866352952542e-05,8.13866352952542e-05,2025-12-26 19:38:33
51114.101,51110.06732359082,7.892136755849251e-05,7.892136755849251e-05,2025-12-26 19:38:33
51113.914,51110.06732359082,7.526259718706235e-05,7.526259718706235e-05,2025-12-26 19:38:33
51113.838,51110.06732359082,7.377561029830558e-05,7.377561029830558e-05,2025-12-26 19:38:33
51114.052,51110.06732359082,7.796265232752174e-05,7.796265232752174e-05,2025-12-26 19:38:33
51114.105,51110.06732359082,7.89996300263443e-05,7.89996300263443e-05,2025-12-26 19:38:33
51113.958,51110.06732359082,7.612348433328958e-05,7.612348433328958e-05,2025-12-26 19:38:33
51113.879,51110.06732359082,7.45778005935728e-05,7.45778005935728e-05,2025-12-26 19:38:33
51113.801,51110.06732359082,7.305168247074778e-05,7.305168247074778e-05,2025-12-26 19:38:33
51113.742,51110.06732359082,7.189731107014755e-05,7.189731107014755e-05,2025-12-26 19:38:33
51113.399,51110.06732359082,6.51863044532097e-05,6.51863044532097e-05,2025-12-26 19:38:33
51113.043,51110.06732359082,5.822094481582475e-05,5.822094481582475e-05,2025-12-26 19:38:33
51113.083,51110.06732359082,5.90035694942002e-05,5.90035694942002e-05,2025-12-26 19:38:33
51113.048,51110.06732359082,5.8318772900710657e-05,5.8318772900710657e-05,2025-12-26 19:38:33
51112.984,51110.06732359082,5.706657341522451e-05,5.706657341522451e-05,2025-12-26 19:38:33
51112.758,51110.06732359082,5.264474398259537e-05,5.264474398259537e-05,2025-12-26 19:38:33
51112.735,51110.06732359082,5.219473479251881e-05,5.219473479251881e-05,2025-12-26 19:38:33
51112.558,51110.06732359082,4.87316205907181e-05,4.87316205907181e-05,2025-12-26 19:38:33
51112.129,51110.06732359082,4.033797091539403e-05,4.033797091539403e-05,2025-12-26 19:38:33
51111.984,51110.06732359082,3.750095645626521e-05,3.750095645626521e-05,2025-12-26 19:38:33
51111.558,51110.06732359082,2.91660036317588e-05,2.91660036317588e-05,2025-12-26 19:38:33
51111.418,51110.06732359082,2.6426817257515887e-05,2.6426817257515887e-05,2025-12-26 19:38:33
51111.492,51110.06732359082,2.7874672912489125e-05,2.7874672912489125e-05,2025-12-26 19:38:33
51111.659,51110.06732359082,3.114213094466038e-05,3.114213094466038e-05,2025-12-26 19:38:33
51111.893,51110.06732359082,3.5720485312993084e-05,3.5720485312993084e-05,2025-12-26 19:38:33
51112.117,51110.06732359082,4.0103183511838685e-05,4.0103183511838685e-05,2025-12-26 19:38:33
51112.27,51110.06732359082,4.309672290652871e-05,4.309672290652871e-05,2025-12-26 19:38:33
51112.427,51110.06732359082,4.6168524769212875e-05,4.6168524769212875e-05,2025-12-26 19:38:33
51112.447,51110.06732359082,4.6559837108329424e-05,4.6559837108329424e-05,2025-12-26 19:38:33
51112.198,51110.06732359082,4.1687998485481365e-05,4.1687998485481365e-05,2025-12-26 19:38:33
51112.149,51110.06732359082,4.072928325451058e-05,4.072928325451058e-05,2025-12-26 19:38:33
51112.072,51110.06732359082,3.9222730748719685e-05,3.9222730748719685e-05,2025-12-26 19:38:33
51111.999,51110.06732359082,3.779444071078057e-05,3.779444071078057e-05,2025-12-26 19:38:33
51111.945,51110.06732359082,3.673789739492388e-05,3.673789739492388e-05,2025-12-26 19:38:33
51111.783,51110.06732359082,3.356826744763853e-05,3.356826744763853e-05,2025-12-26 19:38:33
51111.969,51110.06732359082,3.720747220189221e-05,3.720747220189221e-05,2025-12-26 19:38:33
51112.151,51110.06732359082,4.0768414488436466e-05,4.0768414488436466e-05,2025-12-26 19:38:33
51112.347,51110.06732359082,4.460327541246196e-05,4.460327541246196e-05,2025-12-26 19:38:33
51112.598,51110.06732359082,4.9514245269093556e-05,4.9514245269093556e-05,2025-12-26 19:38:33
51112.791,51110.06732359082,5.329040934215903e-05,5.329040934215903e-05,2025-12-26 19:38:33
51112.904,51110.06732359082,5.5501324058615956e-05,5.5501324058615956e-05,2025-12-26 19:38:33
51112.852,51110.06732359082,5.448391197668516e-05,5.448391197668516e-05,2025-12-26 19:38:33
51112.75,51110.06732359082,5.2488219046891814e-05,5.2488219046891814e-05,2025-12-26 19:38:33
51112.503,51110.06732359082,4.7655511657969645e-05,4.7655511657969645e-05,2025-12-26 19:38:33
51112.389,51110.06732359082,4.5425031324763306e-05,4.5425031324763306e-05,2025-12-26 19:38:33
51112.228,51110.06732359082,4.2274966994369725e-05,4.2274966994369725e-05,2025-12-26 19:38:33
51111.944,51110.06732359082,3.6718331778032114e-05,3.6718331778032114e-05,2025-12-26 19:38:33
51111.957,51110.06732359082,3.6972684798479225e-05,3.6972684798479225e-05,2025-12-26 19:38:33
51112.085,51110.06732359082,3.9477083769166796e-05,3.9477083769166796e-05,2025-12-26 19:38:33
51112.149,51110.06732359082,4.072928325451058e-05,4.072928325451058e-05,2025-12-26 19:38:33
51112.25,51110.06732359082,4.270541056741216e-05,4.270541056741216e-05,2025-12-26 19:38:33
51112.28,51110.06732359082,4.3292379076158164e-05,4.3292379076158164e-05,2025-12-26 19:38:33
51112.467,51110.06732359082,4.695114944744597e-05,4.695114944744597e-05,2025-12-26 19:38:33
51112.518,51110.06732359082,4.794899591234264e-05,4.794899591234264e-05,2025-12-26 19:38:33
51112.523,51110.06732359082,4.804682399722855e-05,4.804682399722855e-05,2025-12-26 19:38:33
51112.555,51110.06732359082,4.867292373990044e-05,4.867292373990044e-05,2025-12-26 19:38:33
51112.374,51110.06732359082,4.513154707039031e-05,4.513154707039031e-05,2025-12-26 19:38:33
51112.206,51110.06732359082,4.184452342118492e-05,4.184452342118492e-05,2025-12-26 19:38:33
51112.239,51110.06732359082,4.249018878089094e-05,4.249018878089094e-05,2025-12-26 19:38:33
51112.093,51110.06732359082,3.9633608704870354e-05,3.9633608704870354e-05,2025-12-26 19:38:33
51112.134,51110.06732359082,4.043579900013758e-05,4.043579900013758e-05,2025-12-26 19:38:33
51112.108,51110.06732359082,3.9927092959243356e-05,3.9927092959243356e-05,2025-12-26 19:38:33
51112.058,51110.06732359082,3.894881211123845e-05,3.894881211123845e-05,2025-12-26 19:38:33
51112.016,51110.06732359082,3.8127056199079464e-05,3.8127056199079464e-05,2025-12-26 19:38:33
51112.002,51110.06732359082,3.7853137561598226e-05,3.7853137561598226e-05,2025-12-26 19:38:33
51111.925,51110.06732359082,3.6346585055807336e-05,3.6346585055807336e-05,2025-12-26 19:38:33
51111.854,51110.06732359082,3.495742625165175e-05,3.495742625165175e-05,2025-12-26 19:38:33
51111.797,51110.06732359082,3.38421860849774e-05,3.38421860849774e-05,2025-12-26 19:38:33
51111.708,51110.06732359082,3.2100846175631165e-05,3.2100846175631165e-05,2025-12-26 19:38:33
51111.649,51110.06732359082,3.0946474775030927e-05,3.0946474775030927e-05,2025-12-26 19:38:33
51111.587,51110.06732359082,2.9733406523613036e-05,2.9733406523613036e-05,2025-12-26 19:38:33
51111.511,51110.06732359082,2.8246419634713907e-05,2.8246419634713907e-05,2025-12-26 19:38:33
51111.594,51110.06732359082,2.9870365842282474e-05,2.9870365842282474e-05,2025-12-26 19:38:33
51111.528,51110.06732359082,2.8579035123012797e-05,2.8579035123012797e-05,2025-12-26 19:38:33
