timestamp,Bx,By,Bz,B_total,B_baseline,delta_B,chi
2026-03-18 04:03:00,20182.16,889.79,44662.03,49018.31,49018.01,0.2999999999956344,6.120199493933646e-06
2026-03-18 04:04:00,20182.25,889.43,44662.09,49018.38,49018.015,0.36499999999796273,7.446241958144627e-06
2026-03-18 04:05:00,20182.13,889.64,44661.95,49018.2,49018.02,0.18000000000029104,3.672118947282878e-06
2026-03-18 04:06:00,20182.06,889.78,44661.78,49018.04,49018.02,0.020000000004074536,4.080132164472277e-07
2026-03-18 04:07:00,20181.96,889.96,44661.56,49017.81,49018.02,0.20999999999912689,4.284138771805285e-06
2026-03-18 04:08:00,20182.32,890.35,44661.68,49018.09,49018.024999999994,0.0650000000023283,1.3260428179700898e-06
2026-03-18 04:09:00,20182.5,890.36,44661.79,49018.17,49018.03,0.13999999999941792,2.856091931875229e-06
2026-03-18 04:10:00,20182.77,890.13,44661.82,49018.35,49018.03,0.31999999999970896,6.528210130021728e-06
2026-03-18 04:11:00,20182.74,890.25,44661.7,49018.24,49018.03,0.20999999999912689,4.284137897812843e-06
2026-03-18 04:12:00,20182.71,890.31,44661.71,49018.2,49018.03,0.16999999999825377,3.468111631541573e-06
2026-03-18 04:13:00,20182.72,890.59,44661.66,49018.21,49018.03,0.18000000000029104,3.672118198146499e-06
2026-03-18 04:14:00,20182.72,890.7,44661.47,49018.04,49018.035,0.004999999997380655,1.0200327282357717e-07
2026-03-18 04:15:00,20182.86,890.85,44661.38,49018.02,49018.04,0.020000000004074536,4.0801304997251083e-07
2026-03-18 04:16:00,20182.95,890.62,44661.33,49018.01,49018.04,0.029999999998835847,6.12019574810332e-07
2026-03-18 04:17:00,20183.2,890.7,44661.49,49018.26,49018.04,0.22000000000116415,4.4881435488070135e-06
2026-03-18 04:18:00,20183.16,890.97,44661.4,49018.17,49018.04,0.12999999999738066,2.6520848242275833e-06
2026-03-18 04:19:00,20183.42,890.72,44661.45,49018.3,49018.04,0.26000000000203727,5.304169648603601e-06
2026-03-18 04:20:00,20183.25,890.93,44661.42,49018.21,49018.04,0.16999999999825377,3.4681109240241706e-06
2026-03-18 04:21:00,20183.5,891.05,44661.34,49018.24,49018.04,0.19999999999708962,4.080130498834503e-06
2026-03-18 04:22:00,20183.44,891.21,44661.28,49018.16,49018.045,0.11500000000523869,2.3460747976635684e-06
2026-03-18 04:23:00,20183.48,891.41,44661.14,49018.05,49018.05,0.0,0.0
2026-03-18 04:24:00,20183.67,891.68,44661.18,49018.17,49018.05,0.11999999999534339,2.4480777998174833e-06
2026-03-18 04:25:00,20183.6,891.89,44661.0,49018.01,49018.05,0.040000000000873115,8.160259333219724e-07
2026-03-18 04:26:00,20183.67,891.84,44661.12,49018.15,49018.06,0.0900000000037835,1.836057975443816e-06
2026-03-18 04:27:00,20183.84,891.92,44661.23,49018.3,49018.07,0.23000000000320142,4.692147202107334e-06
2026-03-18 04:28:00,20183.41,892.24,44660.96,49017.87,49018.07,0.19999999999708962,4.080128001716298e-06
2026-03-18 04:29:00,20183.52,892.52,44660.94,49017.92,49018.07,0.1500000000014552,3.0600960013614407e-06
2026-03-18 04:30:00,20183.27,892.93,44660.77,49017.66,49018.07,0.4099999999962165,8.36426240356294e-06
2026-03-18 04:31:00,20183.34,892.91,44660.73,49017.68,49018.07,0.3899999999994179,7.956249603450686e-06
2026-03-18 04:32:00,20183.22,892.83,44660.94,49017.78,49018.07,0.2900000000008731,5.916185602592536e-06
2026-03-18 04:33:00,20183.05,892.88,44660.83,49017.63,49018.07,0.4400000000023283,8.976281603953977e-06
2026-03-18 04:34:00,20183.33,892.98,44661.08,49017.97,49018.07,0.09999999999854481,2.040064000858149e-06
2026-03-18 04:35:00,20183.3,893.08,44660.97,49017.84,49018.07,0.23000000000320142,4.692147202107334e-06
2026-03-18 04:36:00,20183.2,893.11,44660.82,49017.67,49018.07,0.4000000000014552,8.16025600358103e-06
2026-03-18 04:37:00,20183.19,893.04,44660.8,49017.65,49018.07,0.41999999999825377,8.568268803693287e-06
2026-03-18 04:38:00,20183.42,893.1,44660.97,49017.89,49018.07,0.18000000000029104,3.672115201604042e-06
2026-03-18 04:39:00,20183.61,893.14,44661.04,49018.04,49018.07,0.029999999998835847,6.120192002426013e-07
2026-03-18 04:40:00,20183.9,892.76,44661.28,49018.36,49018.07,0.2900000000008731,5.916185602592536e-06
2026-03-18 04:41:00,20183.88,892.74,44661.33,49018.38,49018.07,0.3099999999976717,6.324198402704792e-06
2026-03-18 04:42:00,20183.84,892.89,44661.4,49018.43,49018.07,0.3600000000005821,7.344230403208084e-06
2026-03-18 04:43:00,20183.79,892.79,44661.31,49018.34,49018.07,0.2699999999967986,5.508172802331846e-06
2026-03-18 04:44:00,20183.96,892.47,44661.52,49018.61,49018.07,0.5400000000008731,1.1016345604812126e-05
2026-03-18 04:45:00,20183.81,892.1,44661.56,49018.59,49018.07,0.5199999999967986,1.0608332804551435e-05
2026-03-18 04:46:00,20183.88,892.27,44661.96,49018.99,49018.07,0.9199999999982538,1.8768588808132467e-05
2026-03-18 04:47:00,20183.61,892.2,44661.53,49018.48,49018.07,0.41000000000349246,8.364262403711376e-06
2026-03-18 04:48:00,20183.44,892.01,44661.25,49018.16,49018.07,0.0900000000037835,1.836057600876238e-06
2026-03-18 04:49:00,20183.47,892.13,44661.25,49018.17,49018.07,0.09999999999854481,2.040064000858149e-06
2026-03-18 04:50:00,20183.53,892.23,44661.4,49018.33,49018.065,0.2649999999994179,5.4061701537875455e-06
2026-03-18 04:51:00,20183.48,892.25,44660.99,49017.98,49018.06,0.07999999999447027,1.632051533546417e-06
2026-03-18 04:52:00,20183.33,892.53,44661.16,49018.03,49018.055,0.02500000000145519,5.100161563214859e-07
2026-03-18 04:53:00,20183.36,892.62,44661.21,49018.11,49018.05,0.059999999997671694,1.2240388999087417e-06
2026-03-18 04:54:00,20183.45,892.76,44661.37,49018.28,49018.05,0.22999999999592546,4.6921491164157985e-06
2026-03-18 04:55:00,20183.37,892.73,44661.33,49018.23,49018.05,0.18000000000029104,3.672116699874659e-06
2026-03-18 04:56:00,20183.27,893.05,44661.37,49018.23,49018.045,0.18500000000494765,3.774120326605185e-06
2026-03-18 04:57:00,20183.02,893.12,44661.28,49018.04,49018.04,0.0,0.0
2026-03-18 04:58:00,20182.71,893.24,44660.98,49017.66,49018.04,0.37999999999738066,7.752247947844929e-06
2026-03-18 04:59:00,20182.75,893.3,44661.01,49017.69,49018.04,0.3499999999985448,7.140228373034597e-06
2026-03-18 05:00:00,20182.79,893.18,44660.9,49017.6,49018.04,0.4400000000023283,8.976287097614027e-06
2026-03-18 05:01:00,20182.95,893.38,44661.07,49017.83,49018.04,0.20999999999912689,4.284137023820758e-06
2026-03-18 05:02:00,20183.35,893.24,44661.44,49018.33,49018.04,0.2900000000008731,5.916189223413933e-06
2026-03-18 05:03:00,20182.82,893.31,44661.1,49017.83,49018.04,0.20999999999912689,4.284137023820758e-06
2026-03-18 05:04:00,20183.07,893.23,44661.4,49018.19,49018.04,0.1500000000014552,3.0600978742000944e-06
2026-03-18 05:05:00,20183.06,893.46,44661.46,49018.23,49018.04,0.1900000000023283,3.876123973996681e-06
2026-03-18 05:06:00,20183.1,893.29,44661.81,49018.55,49018.035,0.5149999999994179,1.0506337106320518e-05
2026-03-18 05:07:00,20182.59,892.87,44661.43,49017.99,49018.03,0.040000000000873115,8.160262662712703e-07
2026-03-18 05:08:00,20182.65,892.89,44661.54,49018.13,49018.03,0.09999999999854481,2.0400656656039587e-06
2026-03-18 05:09:00,20182.36,892.8,44661.58,49018.0,49018.03,0.029999999998835847,6.120196996663441e-07
2026-03-18 05:10:00,20182.5,892.68,44661.66,49018.14,49018.03,0.11000000000058208,2.2440722322088846e-06
2026-03-18 05:11:00,20182.51,892.64,44661.71,49018.18,49018.03,0.1500000000014552,3.060098498480155e-06
2026-03-18 05:12:00,20182.98,892.53,44662.01,49018.64,49018.024999999994,0.6150000000052387,1.254640512352831e-05
2026-03-18 05:13:00,20182.83,892.61,44662.0,49018.55,49018.02,0.5300000000061118,1.0812350233773453e-05
2026-03-18 05:14:00,20182.57,892.31,44661.94,49018.37,49018.02,0.35000000000582077,7.140231286490576e-06
2026-03-18 05:15:00,20182.69,892.15,44662.0,49018.49,49018.02,0.47000000000116415,9.588310584580205e-06
2026-03-18 05:16:00,20182.6,892.3,44661.96,49018.42,49018.02,0.4000000000014552,8.160264327311776e-06
2026-03-18 05:17:00,20182.66,892.25,44661.89,49018.45,49018.02,0.43000000000029104,8.772284151834185e-06
2026-03-18 05:18:00,20182.55,892.51,44662.0,49018.47,49018.015,0.45500000000174623,9.282301619144435e-06
2026-03-18 05:19:00,20182.49,892.82,44662.13,49018.52,49018.01,0.5099999999947613,1.0404339139731728e-05
2026-03-18 05:20:00,20182.29,892.81,44661.75,49018.1,49018.01,0.08999999999650754,1.8360598481355635e-06
2026-03-18 05:21:00,20182.88,892.59,44662.03,49018.6,49018.01,0.5899999999965075,1.2036392338173408e-05
2026-03-18 05:22:00,20182.68,892.45,44662.15,49018.62,49018.01,0.6100000000005821,1.2444405637858045e-05
2026-03-18 05:23:00,20182.13,892.8,44662.07,49018.34,49018.01,0.32999999999447027,6.732219443312167e-06
2026-03-18 05:24:00,20182.03,893.4,44661.92,49018.17,49018.01,0.1599999999962165,3.2641063967349245e-06
2026-03-18 05:25:00,20182.18,893.48,44661.93,49018.27,49018.01,0.2599999999947613,5.304172894712806e-06
2026-03-18 05:26:00,20182.08,893.82,44661.79,49018.12,49018.01,0.11000000000058208,2.2440731478202006e-06
2026-03-18 05:27:00,20182.26,893.68,44661.94,49018.34,49018.01,0.32999999999447027,6.732219443312167e-06
2026-03-18 05:28:00,20182.28,893.95,44661.98,49018.39,49018.005000000005,0.3849999999947613,7.854256818382578e-06
2026-03-18 05:29:00,20182.12,894.2,44661.96,49018.24,49018.0,0.23999999999796273,4.896160594025924e-06
2026-03-18 05:30:00,20181.81,894.59,44661.81,49018.0,49018.0,0.0,0.0
2026-03-18 05:31:00,20182.2,894.51,44661.93,49018.27,49018.0,0.2699999999967986,5.50818066826061e-06
2026-03-18 05:32:00,20182.09,894.3,44661.94,49018.28,49018.0,0.27999999999883585,5.71218735972165e-06
2026-03-18 05:33:00,20181.94,894.6,44661.91,49018.18,49018.0,0.18000000000029104,3.6721204455565514e-06
2026-03-18 05:34:00,20182.15,894.6,44662.02,49018.37,49018.0,0.37000000000261934,7.548247582574143e-06
2026-03-18 05:35:00,20181.86,894.62,44661.75,49018.01,49018.0,0.010000000002037268,2.040066914610402e-07
2026-03-18 05:36:00,20182.05,894.61,44661.87,49018.19,49018.0,0.1900000000023283,3.876127137017592e-06
2026-03-18 05:37:00,20181.76,894.39,44661.79,49018.0,49018.0,0.0,0.0
2026-03-18 05:38:00,20182.34,893.92,44662.37,49018.75,49017.994999999995,0.7550000000046566,1.5402506773372855e-05
2026-03-18 05:39:00,20182.25,894.26,44662.53,49018.87,49017.99,0.8800000000046566,1.7952592507458113e-05
2026-03-18 05:40:00,20181.92,894.58,44662.35,49018.58,49017.99,0.5900000000037835,1.2036397249332e-05
2026-03-18 05:41:00,20181.57,894.42,44662.16,49018.26,49017.99,0.27000000000407454,5.508181792114987e-06
2026-03-18 05:42:00,20181.83,894.38,44662.07,49018.29,49017.985,0.30500000000029104,6.22220599235752e-06
2026-03-18 05:43:00,20181.96,894.12,44662.22,49018.48,49017.98,0.5,1.020033873284864e-05
2026-03-18 05:44:00,20181.74,894.0,44662.13,49018.3,49017.98,0.31999999999970896,6.5282167890171925e-06
2026-03-18 05:45:00,20181.68,894.03,44662.21,49018.36,49017.98,0.37999999999738066,7.75225743691153e-06
2026-03-18 05:46:00,20182.23,893.91,44662.59,49018.93,49017.98,0.9499999999970896,1.938064359235304e-05
2026-03-18 05:47:00,20182.03,894.05,44662.68,49018.92,49017.98,0.9399999999950523,1.9176636817654508e-05
2026-03-18 05:48:00,20181.99,893.95,44662.51,49018.75,49017.975000000006,0.7749999999941792,1.5810526648523917e-05
2026-03-18 05:49:00,20181.99,894.08,44662.9,49019.1,49017.97,1.1299999999973807,2.3052770239105795e-05
2026-03-18 05:50:00,20182.03,894.2,44663.21,49019.4,49017.97,1.430000000000291,2.917297472743753e-05
2026-03-18 05:51:00,20181.56,894.55,44662.7,49018.74,49017.97,0.7699999999967986,1.5708524853167085e-05
2026-03-18 05:52:00,20181.53,894.54,44662.66,49018.7,49017.96,0.7399999999979627,1.5096507484154027e-05
2026-03-18 05:53:00,20181.25,894.59,44662.69,49018.62,49017.95,0.6700000000055297,1.3668462267506694e-05
2026-03-18 05:54:00,20181.25,894.83,44662.65,49018.59,49017.95,0.6399999999994179,1.3056441568841984e-05
2026-03-18 05:55:00,20181.51,895.1,44662.82,49018.82,49017.95,0.8700000000026193,1.7748600257714153e-05
2026-03-18 05:56:00,20181.65,895.35,44663.23,49019.28,49017.94,1.3399999999965075,2.7336930111638872e-05
2026-03-18 05:57:00,20181.72,894.66,44662.94,49019.03,49017.93,1.0999999999985448,2.2440768102580927e-05
2026-03-18 05:58:00,20181.72,894.61,44663.16,49019.22,49017.925,1.2949999999982538,2.6418906961040348e-05
2026-03-18 05:59:00,20181.81,894.42,44663.28,49019.34,49017.92,1.4199999999982538,2.8968997460484937e-05
2026-03-18 06:00:00,20181.87,894.64,44663.39,49019.49,49017.915,1.5749999999970896,3.213110961568009e-05
2026-03-18 06:01:00,20181.65,894.42,44663.45,49019.47,49017.91,1.5599999999976717,3.182510229419556e-05
2026-03-18 06:02:00,20181.49,894.6,44663.56,49019.53,49017.905,1.625,3.3151151604704446e-05
2026-03-18 06:03:00,20181.65,894.97,44663.68,49019.67,49017.9,1.7699999999967986,3.610925804648503e-05
2026-03-18 06:04:00,20181.71,895.13,44663.79,49019.76,49017.9,1.860000000000582,3.7945322015030875e-05
2026-03-18 06:05:00,20181.59,894.94,44663.67,49019.59,49017.9,1.6899999999950523,3.447720118558837e-05
2026-03-18 06:06:00,20181.83,895.09,44663.82,49019.88,49017.895000000004,1.9849999999933061,4.049541499065405e-05
2026-03-18 06:07:00,20181.86,895.35,44663.94,49019.99,49017.89,2.099999999998545,4.284150133754319e-05
2026-03-18 06:08:00,20181.63,895.36,44663.63,49019.61,49017.880000000005,1.7299999999959255,3.529324401618196e-05
2026-03-18 06:09:00,20181.42,895.57,44663.64,49019.54,49017.87,1.6699999999982538,3.4069207821520066e-05
2026-03-18 06:10:00,20181.38,895.55,44663.92,49019.8,49017.87,1.930000000000291,3.937339586563616e-05
2026-03-18 06:11:00,20181.2,895.71,44663.95,49019.72,49017.87,1.8499999999985448,3.7741338005885295e-05
2026-03-18 06:12:00,20181.29,896.05,44664.18,49019.93,49017.86,2.069999999999709,4.222950573525056e-05
2026-03-18 06:13:00,20181.34,896.48,44664.13,49019.93,49017.85,2.0800000000017462,4.243352166612257e-05
2026-03-18 06:14:00,20181.28,896.59,44664.05,49019.87,49017.85,2.0200000000040745,4.120947777195602e-05
2026-03-18 06:15:00,20181.78,896.18,44664.45,49020.43,49017.85,2.5800000000017462,5.263388745123963e-05
2026-03-18 06:16:00,20181.83,896.05,44664.63,49020.63,49017.845,2.7849999999962165,5.681604321846904e-05
2026-03-18 06:17:00,20181.77,896.37,44664.93,49020.82,49017.84,2.9800000000032014,6.0794192481822975e-05
2026-03-18 06:18:00,20181.29,896.4,44664.49,49020.27,49017.84,2.430000000000291,4.957378782909021e-05
2026-03-18 06:19:00,20181.74,896.34,44664.83,49020.8,49017.84,2.960000000006403,6.038617776724562e-05
2026-03-18 06:20:00,20181.78,896.42,44665.23,49021.17,49017.835,3.334999999999127,6.803646060661648e-05
2026-03-18 06:21:00,20181.7,896.5,44665.1,49021.08,49017.83,3.25,6.630240465561204e-05
2026-03-18 06:22:00,20180.8,896.99,44664.77,49020.38,49017.83,2.5499999999956344,5.202188672969885e-05
2026-03-18 06:23:00,20181.33,897.4,44665.36,49021.14,49017.83,3.3099999999976717,6.752644904920662e-05
2026-03-18 06:24:00,20181.56,897.46,44665.28,49021.15,49017.825,3.3250000000043656,6.783246706691628e-05
2026-03-18 06:25:00,20181.85,897.39,44665.47,49021.38,49017.82,3.5599999999976717,7.262664883908896e-05
2026-03-18 06:26:00,20181.19,897.68,44665.28,49020.91,49017.815,3.095000000001164,6.314030929369585e-05
2026-03-18 06:27:00,20181.17,897.46,44665.58,49021.22,49017.81,3.4100000000034925,6.956655142291123e-05
2026-03-18 06:28:00,20181.22,897.86,44665.5,49021.18,49017.81,3.3700000000026193,6.875052149417975e-05
2026-03-18 06:29:00,20181.26,897.78,44665.48,49021.16,49017.81,3.3500000000058208,6.834250652988824e-05
2026-03-18 06:30:00,20181.17,898.19,44665.69,49021.34,49017.805,3.5349999999962165,7.211665230616133e-05
2026-03-18 06:31:00,20180.95,898.61,44665.68,49021.27,49017.8,3.469999999993888,7.079061075760006e-05
2026-03-18 06:32:00,20180.95,898.78,44665.75,49021.32,49017.8,3.5199999999967986,7.181064837664681e-05
2026-03-18 06:33:00,20180.89,898.86,44665.65,49021.18,49017.8,3.3799999999973807,6.8954543043494e-05
2026-03-18 06:34:00,20181.25,898.47,44666.02,49021.65,49017.79,3.860000000000582,7.874692025080245e-05
2026-03-18 06:35:00,20181.26,898.72,44666.21,49021.87,49017.78,4.0900000000037835,8.34391112776585e-05
2026-03-18 06:36:00,20181.56,898.93,44666.37,49022.13,49017.774999999994,4.355000000003201,8.884532192665216e-05
2026-03-18 06:37:00,20180.89,899.14,44665.91,49021.43,49017.77,3.6600000000034925,7.466679940771465e-05
2026-03-18 06:38:00,20181.18,898.9,44666.08,49021.7,49017.759999999995,3.9400000000023283,8.037902996796117e-05
2026-03-18 06:39:00,20180.94,899.5,44666.34,49021.86,49017.75,4.110000000000582,8.384717780805079e-05
2026-03-18 06:40:00,20180.79,899.66,44666.44,49021.9,49017.75,4.150000000001455,8.466320873564076e-05
2026-03-18 06:41:00,20180.54,899.73,44666.11,49021.47,49017.75,3.720000000001164,7.589087626423417e-05
2026-03-18 06:42:00,20180.61,900.01,44665.99,49021.42,49017.75,3.6699999999982538,7.48708376047096e-05
2026-03-18 06:43:00,20181.03,899.34,44666.56,49022.05,49017.75,4.30000000000291,8.772332471406603e-05
2026-03-18 06:44:00,20180.98,899.16,44666.67,49022.14,49017.744999999995,4.3950000000040745,8.966140731288383e-05
2026-03-18 06:45:00,20180.98,899.41,44666.58,49022.07,49017.74,4.330000000001746,8.833536593081905e-05
2026-03-18 06:46:00,20180.56,899.67,44666.59,49021.91,49017.74,4.17000000000553,8.5071241554701e-05
2026-03-18 06:47:00,20180.27,899.32,44666.52,49021.7,49017.74,3.959999999999127,8.078707831081414e-05
2026-03-18 06:48:00,20179.97,900.58,44666.78,49021.88,49017.729999999996,4.150000000001455,8.466324327955324e-05
2026-03-18 06:49:00,20179.94,900.07,44666.55,49021.65,49017.72,3.930000000000291,8.017508770298356e-05
2026-03-18 06:50:00,20179.82,900.21,44666.63,49021.67,49017.729999999996,3.9400000000023283,8.037907916181203e-05
2026-03-18 06:51:00,20179.89,900.3,44666.75,49021.79,49017.74,4.05000000000291,8.262314827250115e-05
2026-03-18 06:52:00,20180.05,900.6,44666.95,49022.08,49017.74,4.3400000000037835,8.853937370437281e-05
2026-03-18 06:53:00,20179.1,901.5,44666.64,49021.44,49017.74,3.7000000000043656,7.548287619960376e-05
2026-03-18 06:54:00,20178.98,901.75,44666.58,49021.32,49017.74,3.5800000000017462,7.303478291740391e-05
2026-03-18 06:55:00,20178.66,901.72,44666.48,49021.13,49017.74,3.389999999999418,6.915863522062457e-05
2026-03-18 06:56:00,20178.83,901.86,44666.67,49021.35,49017.729999999996,3.6200000000026193,7.385082907761375e-05
2026-03-18 06:57:00,20178.8,901.77,44666.78,49021.44,49017.72,3.720000000001164,7.58909227112392e-05
2026-03-18 06:58:00,20178.91,902.01,44666.74,49021.42,49017.715,3.7050000000017462,7.558491863608384e-05
2026-03-18 06:59:00,20179.55,901.0,44667.24,49022.12,49017.71,4.4100000000034925,8.99674831811501e-05
2026-03-18 07:00:00,20179.09,901.03,44666.91,49021.66,49017.71,3.9500000000043656,8.058311985615741e-05
2026-03-18 07:01:00,20178.98,901.05,44667.24,49021.91,49017.71,4.200000000004366,8.568331731540224e-05
2026-03-18 07:02:00,20178.85,900.98,44667.39,49021.99,49017.71,4.279999999998836,8.731538050224778e-05
2026-03-18 07:03:00,20177.66,901.81,44666.91,49021.07,49017.71,3.360000000000582,6.854665385226242e-05
2026-03-18 07:04:00,20177.48,902.25,44666.9,49021.06,49017.71,3.349999999998545,6.834264595385107e-05
2026-03-18 07:05:00,20176.67,903.09,44666.69,49020.54,49017.71,2.8300000000017462,5.7734235238687125e-05
2026-03-18 07:06:00,20177.13,903.11,44666.99,49020.99,49017.705,3.2849999999962165,6.701660145035791e-05
2026-03-18 07:07:00,20176.86,903.23,44666.78,49020.69,49017.71,2.9800000000032014,6.079435371426371e-05
2026-03-18 07:08:00,20177.08,903.53,44667.03,49021.03,49017.705,3.3249999999970896,6.783263312709335e-05
2026-03-18 07:09:00,20176.6,903.49,44667.07,49020.87,49017.7,3.1700000000055297,6.467051697663354e-05
2026-03-18 07:10:00,20176.83,903.74,44667.2,49021.05,49017.7,3.3500000000058208,6.834265989644191e-05
2026-03-18 07:11:00,20176.72,904.67,44667.2,49021.04,49017.7,3.3400000000037835,6.813865195641133e-05
2026-03-18 07:12:00,20176.95,904.42,44667.35,49021.26,49017.695,3.5650000000023283,7.27288380247649e-05
2026-03-18 07:13:00,20176.93,904.44,44667.25,49021.16,49017.7,3.460000000006403,7.058674723633306e-05
2026-03-18 07:14:00,20176.79,905.07,44667.29,49021.15,49017.7,3.4500000000043656,7.038273929630247e-05
2026-03-18 07:15:00,20176.79,904.83,44667.18,49021.02,49017.7,3.319999999999709,6.773063607635016e-05
2026-03-18 07:16:00,20176.67,905.39,44667.22,49021.0,49017.705,3.2949999999982538,6.722060936957888e-05
2026-03-18 07:17:00,20176.75,905.4,44667.26,49021.1,49017.7,3.400000000001455,6.936269959629798e-05
2026-03-18 07:18:00,20176.75,905.39,44667.29,49021.14,49017.7,3.4400000000023283,7.01787313562719e-05
2026-03-18 07:19:00,20176.83,905.26,44667.3,49021.15,49017.7,3.4500000000043656,7.038273929630247e-05
2026-03-18 07:20:00,20176.28,905.84,44666.96,49020.66,49017.7,2.960000000006403,6.038635023688184e-05
2026-03-18 07:21:00,20176.53,905.64,44667.23,49021.01,49017.7,3.3100000000049477,6.752662813646801e-05
2026-03-18 07:22:00,20176.05,905.55,44667.15,49020.72,49017.705,3.014999999999418,6.150838763257924e-05
2026-03-18 07:23:00,20176.29,905.67,44667.27,49020.93,49017.71,3.220000000001164,6.56905432750972e-05
2026-03-18 07:24:00,20176.4,905.73,44667.42,49021.1,49017.71,3.389999999999418,6.915867754734805e-05
2026-03-18 07:25:00,20176.01,905.56,44667.23,49020.78,49017.71,3.069999999999709,6.263042479952061e-05
2026-03-18 07:26:00,20175.82,905.58,44667.3,49020.77,49017.71,3.0599999999976717,6.242641690110924e-05
2026-03-18 07:27:00,20176.04,905.24,44667.54,49021.06,49017.71,3.349999999998545,6.834264595385107e-05
2026-03-18 07:28:00,20175.1,906.99,44667.17,49020.36,49017.71,2.650000000001455,5.406209306802491e-05
2026-03-18 07:29:00,20175.14,906.73,44667.12,49020.35,49017.71,2.639999999999418,5.3858085169613554e-05
2026-03-18 07:30:00,20175.34,906.53,44667.31,49020.62,49017.715,2.905000000006112,5.926428843135817e-05
2026-03-18 07:31:00,20174.62,907.1,44667.06,49020.07,49017.72,2.349999999998545,4.794184633635642e-05
2026-03-18 07:32:00,20174.92,906.72,44667.21,49020.34,49017.725000000006,2.6149999999906868,5.3348049098375876e-05
2026-03-18 07:33:00,20175.2,906.5,44667.25,49020.51,49017.72,2.790000000000873,5.69181920334294e-05
2026-03-18 07:34:00,20174.75,907.06,44666.87,49020.0,49017.715,2.2850000000034925,4.661580002257332e-05
2026-03-18 07:35:00,20174.66,907.24,44666.99,49020.02,49017.71,2.3099999999976717,4.712582452337475e-05
2026-03-18 07:36:00,20175.01,907.3,44667.06,49020.23,49017.71,2.5200000000040745,5.140999038927103e-05
2026-03-18 07:37:00,20174.81,907.45,44666.92,49020.04,49017.71,2.3300000000017462,4.753384032019746e-05
2026-03-18 07:38:00,20174.46,907.78,44666.7,49019.74,49017.71,2.029999999998836,4.141360336904429e-05
2026-03-18 07:39:00,20174.48,908.24,44666.67,49019.72,49017.71,2.0100000000020373,4.1005587572370016e-05
2026-03-18 07:40:00,20174.39,908.23,44666.58,49019.62,49017.71,1.9100000000034925,3.896550858870177e-05
2026-03-18 07:41:00,20174.2,908.63,44666.51,49019.47,49017.71,1.7600000000020373,3.590539011312518e-05
2026-03-18 07:42:00,20174.65,907.99,44666.76,49019.87,49017.71,2.1600000000034925,4.40657060479466e-05
2026-03-18 07:43:00,20174.63,907.95,44666.78,49019.9,49017.71,2.1900000000023283,4.467772974303223e-05
2026-03-18 07:44:00,20174.42,908.34,44666.67,49019.69,49017.71,1.9800000000032014,4.039356387728438e-05
2026-03-18 07:45:00,20174.17,908.57,44666.52,49019.46,49017.71,1.75,3.570138221471383e-05
2026-03-18 07:46:00,20174.14,909.37,44666.42,49019.35,49017.705,1.6449999999967986,3.355930270494709e-05
2026-03-18 07:47:00,20174.1,909.24,44666.43,49019.36,49017.7,1.6600000000034925,3.3865318038249296e-05
2026-03-18 07:48:00,20174.09,909.26,44666.35,49019.29,49017.705,1.5849999999991269,3.233525518991815e-05
2026-03-18 07:49:00,20173.77,910.23,44666.12,49018.91,49017.7,1.2100000000064028,2.4684960738802573e-05
2026-03-18 07:50:00,20173.82,910.68,44666.05,49018.85,49017.7,1.1500000000014552,2.346091309876749e-05
2026-03-18 07:51:00,20174.09,910.09,44666.19,49019.08,49017.7,1.3800000000046566,2.8153095718580363e-05
2026-03-18 07:52:00,20173.87,910.15,44665.99,49018.86,49017.7,1.1600000000034925,2.366492103879808e-05
2026-03-18 07:53:00,20173.97,910.12,44666.19,49019.07,49017.7,1.3700000000026193,2.794908777854978e-05
2026-03-18 07:54:00,20173.74,909.86,44666.13,49018.89,49017.7,1.1900000000023283,2.42769448587414e-05
2026-03-18 07:55:00,20173.84,910.33,44666.02,49018.85,49017.7,1.1500000000014552,2.346091309876749e-05
2026-03-18 07:56:00,20172.87,910.76,44666.13,49018.58,49017.7,0.8800000000046566,1.7952698719129146e-05
2026-03-18 07:57:00,20173.61,911.16,44665.83,49018.61,49017.7,0.9100000000034925,1.8564722539072468e-05
2026-03-18 07:58:00,20173.38,910.33,44665.96,49018.63,49017.705,0.9249999999956344,1.887073252400606e-05
2026-03-18 07:59:00,20173.16,910.49,44666.17,49018.73,49017.71,1.0200000000040745,2.080880563380204e-05
2026-03-18 08:00:00,20172.23,911.63,44665.82,49018.05,49017.71,0.3400000000037835,6.936268544650158e-06
2026-03-18 08:01:00,20172.92,911.77,44665.87,49018.38,49017.71,0.6699999999982538,1.3668529190740526e-05
2026-03-18 08:02:00,20173.58,910.96,44666.02,49018.79,49017.71,1.0800000000017462,2.20328530239733e-05
2026-03-18 08:03:00,20173.56,910.15,44666.3,49018.99,49017.71,1.2799999999988358,2.611301099130979e-05
2026-03-18 08:04:00,20173.03,910.84,44666.15,49018.69,49017.71,0.9800000000032014,1.9992774040305055e-05
2026-03-18 08:05:00,20172.72,911.44,44666.2,49018.58,49017.71,0.8700000000026193,1.7748687158225452e-05
2026-03-18 08:06:00,20172.27,911.79,44665.85,49018.1,49017.71,0.3899999999994179,7.956308036410064e-06
2026-03-18 08:07:00,20172.38,912.47,44665.81,49018.14,49017.71,0.43000000000029104,8.772339629907048e-06
